Customer_ID,Customer_Name,Age,Location,Registration_Date
CUST4081,Customer_4081,35,San Antonio,2023-08-17 15:25:29.776502
CUST4082,Customer_4082,67,Philadelphia,2024-03-23 15:25:29.776506
CUST4083,Customer_4083,52,Philadelphia,2022-12-02 15:25:29.776508
CUST4084,Customer_4084,70,San Diego,2024-03-05 15:25:29.776515
CUST4085,Customer_4085,41,San Antonio,2024-09-10 15:25:29.776518
CUST4086,Customer_4086,52,San Diego,2022-12-09 15:25:29.776521
CUST4087,Customer_4087,70,San Antonio,2022-08-26 15:25:29.776524
CUST4088,Customer_4088,66,San Jose,2024-10-26 15:25:29.776528
CUST4089,Customer_4089,20,Philadelphia,2022-10-16 15:25:29.776531
CUST4090,Customer_4090,66,Chicago,2022-06-19 15:25:29.776534
CUST4091,Customer_4091,64,Houston,2023-08-25 15:25:29.776537
CUST4092,Customer_4092,46,San Antonio,2023-03-14 15:25:29.776541
CUST4093,Customer_4093,52,San Antonio,2024-09-21 15:25:29.776544
CUST4094,Customer_4094,31,Dallas,2024-07-08 15:25:29.776547
CUST4095,Customer_4095,45,San Diego,2023-01-24 15:25:29.776550
CUST4096,Customer_4096,24,Dallas,2024-12-28 15:25:29.776553
CUST4097,Customer_4097,65,Dallas,2023-10-22 15:25:29.776556
CUST4098,Customer_4098,59,San Diego,2024-01-04 15:25:29.776559
CUST4099,Customer_4099,66,Dallas,2023-02-04 15:25:29.776562
CUST4100,Customer_4100,33,Dallas,2022-09-02 15:25:29.776565
CUST4101,Customer_4101,37,Houston,2023-08-19 15:25:29.776568
CUST4102,Customer_4102,20,San Antonio,2024-10-08 15:25:29.776571
CUST4103,Customer_4103,46,Los Angeles,2025-01-30 15:25:29.776574
CUST4104,Customer_4104,34,San Jose,2024-03-22 15:25:29.776577
CUST4105,Customer_4105,40,San Antonio,2022-06-25 15:25:29.776580
CUST4106,Customer_4106,70,Dallas,2024-12-20 15:25:29.776583
CUST4107,Customer_4107,23,San Jose,2023-03-03 15:25:29.776587
CUST4108,Customer_4108,46,Houston,2022-09-19 15:25:29.776590
CUST4109,Customer_4109,25,Los Angeles,2023-06-06 15:25:29.776593
CUST4110,Customer_4110,67,Houston,2022-08-26 15:25:29.776596
CUST4111,Customer_4111,69,Philadelphia,2024-11-06 15:25:29.776599
CUST4112,Customer_4112,33,New York,2024-02-28 15:25:29.776602
CUST4113,Customer_4113,31,Houston,2023-10-14 15:25:29.776605
CUST4114,Customer_4114,69,New York,2022-08-08 15:25:29.776608
CUST4115,Customer_4115,65,Philadelphia,2024-12-18 15:25:29.776611
CUST4116,Customer_4116,55,Dallas,2024-10-21 15:25:29.776614
CUST4117,Customer_4117,62,San Diego,2023-08-20 15:25:29.776617
CUST4118,Customer_4118,40,Chicago,2022-12-12 15:25:29.776620
CUST4119,Customer_4119,63,Los Angeles,2023-04-01 15:25:29.776623
CUST4120,Customer_4120,57,New York,2023-01-02 15:25:29.776627
CUST4121,Customer_4121,58,Philadelphia,2024-03-21 15:25:29.776629
CUST4122,Customer_4122,45,Philadelphia,2025-01-11 15:25:29.776633
CUST4123,Customer_4123,28,Chicago,2023-06-23 15:25:29.776636
CUST4124,Customer_4124,57,Phoenix,2022-12-20 15:25:29.776639
CUST4125,Customer_4125,26,San Diego,2024-03-21 15:25:29.776642
CUST4126,Customer_4126,68,Chicago,2023-04-21 15:25:29.776646
CUST4127,Customer_4127,31,Dallas,2022-08-05 15:25:29.776649
CUST4128,Customer_4128,70,San Antonio,2024-07-04 15:25:29.776653
CUST4129,Customer_4129,31,Houston,2024-03-12 15:25:29.776656
CUST4130,Customer_4130,69,Houston,2024-07-13 15:25:29.776659
CUST4131,Customer_4131,21,Houston,2024-07-21 15:25:29.776662
CUST4132,Customer_4132,54,New York,2024-04-16 15:25:29.776665
CUST4133,Customer_4133,40,Chicago,2024-04-26 15:25:29.776668
CUST4134,Customer_4134,52,Los Angeles,2023-08-08 15:25:29.776671
CUST4135,Customer_4135,35,Chicago,2024-03-14 15:25:29.776674
CUST4136,Customer_4136,56,San Antonio,2022-12-05 15:25:29.776677
CUST4137,Customer_4137,52,New York,2023-11-10 15:25:29.776680
CUST4138,Customer_4138,28,San Antonio,2023-03-19 15:25:29.776683
CUST4139,Customer_4139,38,Philadelphia,2024-10-06 15:25:29.776687
CUST4140,Customer_4140,63,New York,2024-04-30 15:25:29.776690
CUST4141,Customer_4141,36,Los Angeles,2024-09-04 15:25:29.776693
CUST4142,Customer_4142,36,San Jose,2024-08-26 15:25:29.776696
CUST4143,Customer_4143,54,Los Angeles,2024-04-29 15:25:29.776699
CUST4144,Customer_4144,35,San Diego,2024-10-09 15:25:29.776702
CUST4145,Customer_4145,50,San Jose,2025-01-19 15:25:29.776705
CUST4146,Customer_4146,61,Chicago,2022-05-29 15:25:29.776708
CUST4147,Customer_4147,70,New York,2023-05-08 15:25:29.776711
CUST4148,Customer_4148,24,Chicago,2023-07-11 15:25:29.776714
CUST4149,Customer_4149,26,Philadelphia,2023-08-27 15:25:29.776717
CUST4150,Customer_4150,66,Chicago,2024-10-22 15:25:29.776720
CUST4151,Customer_4151,68,Los Angeles,2024-07-07 15:25:29.776729
CUST4152,Customer_4152,44,Houston,2023-07-29 15:25:29.776732
CUST4153,Customer_4153,21,Los Angeles,2024-02-11 15:25:29.776735
CUST4154,Customer_4154,35,New York,2023-07-22 15:25:29.776738
CUST4155,Customer_4155,59,San Jose,2024-03-14 15:25:29.776741
CUST4156,Customer_4156,26,San Antonio,2024-05-02 15:25:29.776745
CUST4157,Customer_4157,62,Chicago,2024-09-12 15:25:29.776747
CUST4158,Customer_4158,26,Chicago,2022-06-14 15:25:29.776750
CUST4159,Customer_4159,33,San Diego,2023-02-13 15:25:29.776753
CUST4160,Customer_4160,27,Chicago,2022-11-03 15:25:29.776757
CUST4161,Customer_4161,63,Dallas,2024-04-19 15:25:29.776760
CUST4162,Customer_4162,38,Phoenix,2023-06-27 15:25:29.776763
CUST4163,Customer_4163,33,San Diego,2024-05-29 15:25:29.776766
CUST4164,Customer_4164,66,San Antonio,2024-08-12 15:25:29.776769
CUST4165,Customer_4165,61,Philadelphia,2024-11-23 15:25:29.776772
CUST4166,Customer_4166,43,San Diego,2024-03-22 15:25:29.776775
CUST4167,Customer_4167,49,New York,2023-05-18 15:25:29.776778
CUST4168,Customer_4168,27,Phoenix,2022-08-05 15:25:29.776781
CUST4169,Customer_4169,54,Los Angeles,2024-02-23 15:25:29.776784
CUST4170,Customer_4170,58,Chicago,2023-07-31 15:25:29.776787
CUST4171,Customer_4171,35,New York,2023-11-07 15:25:29.776790
CUST4172,Customer_4172,58,New York,2024-12-14 15:25:29.776793
CUST4173,Customer_4173,44,San Jose,2024-09-23 15:25:29.776796
CUST4174,Customer_4174,42,Chicago,2025-01-05 15:25:29.776800
CUST4175,Customer_4175,46,Dallas,2023-10-10 15:25:29.776803
CUST4176,Customer_4176,22,Chicago,2022-07-25 15:25:29.776806
CUST4177,Customer_4177,58,New York,2023-03-15 15:25:29.776809
CUST4178,Customer_4178,68,San Antonio,2024-12-14 15:25:29.776812
CUST4179,Customer_4179,67,San Antonio,2024-10-18 15:25:29.776815
CUST4180,Customer_4180,23,San Diego,2024-01-08 15:25:29.776818
CUST4181,Customer_4181,43,Dallas,2024-12-10 15:25:29.776821
CUST4182,Customer_4182,50,Phoenix,2024-11-07 15:25:29.776824
CUST4183,Customer_4183,65,San Jose,2023-11-25 15:25:29.776827
CUST4184,Customer_4184,35,Dallas,2023-12-30 15:25:29.776831
CUST4185,Customer_4185,62,Phoenix,2024-08-04 15:25:29.776834
CUST4186,Customer_4186,41,Houston,2023-02-13 15:25:29.776836
CUST4187,Customer_4187,47,San Antonio,2023-06-04 15:25:29.776839
CUST4188,Customer_4188,49,Chicago,2022-08-06 15:25:29.776842
CUST4189,Customer_4189,38,Phoenix,2023-06-08 15:25:29.776845
CUST4190,Customer_4190,55,Los Angeles,2023-05-01 15:25:29.776848
CUST4191,Customer_4191,18,Dallas,2022-10-01 15:25:29.776851
CUST4192,Customer_4192,67,San Antonio,2023-02-28 15:25:29.776853
CUST4193,Customer_4193,64,Chicago,2023-02-18 15:25:29.776856
CUST4194,Customer_4194,23,Houston,2023-11-05 15:25:29.776859
CUST4195,Customer_4195,64,San Antonio,2023-05-14 15:25:29.776861
CUST4196,Customer_4196,47,San Jose,2024-02-05 15:25:29.776864
CUST4197,Customer_4197,58,New York,2024-03-21 15:25:29.776866
CUST4198,Customer_4198,60,Houston,2024-02-29 15:25:29.776869
CUST4199,Customer_4199,62,San Antonio,2022-10-20 15:25:29.776872
CUST4200,Customer_4200,40,Chicago,2024-07-16 15:25:29.776875
CUST4201,Customer_4201,22,Dallas,2023-02-04 15:25:29.776877
CUST4202,Customer_4202,68,San Jose,2022-12-20 15:25:29.776880
CUST4203,Customer_4203,52,Los Angeles,2023-03-20 15:25:29.776883
CUST4204,Customer_4204,43,San Diego,2022-10-29 15:25:29.776885
CUST4205,Customer_4205,31,San Diego,2023-08-07 15:25:29.776888
CUST4206,Customer_4206,45,Philadelphia,2024-11-15 15:25:29.776891
CUST4207,Customer_4207,70,San Antonio,2022-05-13 15:25:29.776894
CUST4208,Customer_4208,31,San Antonio,2022-07-05 15:25:29.776897
CUST4209,Customer_4209,49,Chicago,2022-12-23 15:25:29.776900
CUST4210,Customer_4210,35,New York,2022-12-14 15:25:29.776903
CUST4211,Customer_4211,38,Philadelphia,2023-10-16 15:25:29.776906
CUST4212,Customer_4212,36,San Antonio,2023-07-03 15:25:29.776908
CUST4213,Customer_4213,39,Houston,2024-09-22 15:25:29.776911
CUST4214,Customer_4214,53,Phoenix,2024-10-31 15:25:29.776914
CUST4215,Customer_4215,54,Los Angeles,2022-10-25 15:25:29.776917
CUST4216,Customer_4216,26,Los Angeles,2022-11-05 15:25:29.776919
CUST4217,Customer_4217,54,Los Angeles,2022-07-08 15:25:29.776922
CUST4218,Customer_4218,49,Philadelphia,2023-02-19 15:25:29.776925
CUST4219,Customer_4219,68,San Jose,2023-10-13 15:25:29.776928
CUST4220,Customer_4220,39,Philadelphia,2024-10-27 15:25:29.776931
CUST4221,Customer_4221,61,New York,2023-10-26 15:25:29.776934
CUST4222,Customer_4222,66,Houston,2024-03-23 15:25:29.776937
CUST4223,Customer_4223,21,Phoenix,2023-03-06 15:25:29.776940
CUST4224,Customer_4224,20,Chicago,2023-04-16 15:25:29.776943
CUST4225,Customer_4225,24,Dallas,2023-02-07 15:25:29.776945
CUST4226,Customer_4226,58,Los Angeles,2022-12-12 15:25:29.776948
CUST4227,Customer_4227,68,Los Angeles,2023-10-16 15:25:29.776951
CUST4228,Customer_4228,47,Houston,2023-10-11 15:25:29.776954
CUST4229,Customer_4229,19,San Jose,2024-06-11 15:25:29.776956
CUST4230,Customer_4230,25,New York,2022-06-09 15:25:29.776959
CUST4231,Customer_4231,28,Phoenix,2024-06-19 15:25:29.776962
CUST4232,Customer_4232,46,Houston,2024-09-09 15:25:29.776965
CUST4233,Customer_4233,47,Dallas,2022-09-06 15:25:29.776967
CUST4234,Customer_4234,18,Houston,2022-08-01 15:25:29.776970
CUST4235,Customer_4235,45,New York,2023-05-14 15:25:29.776973
CUST4236,Customer_4236,30,Houston,2024-05-15 15:25:29.776982
CUST4237,Customer_4237,62,Phoenix,2022-07-15 15:25:29.776985
CUST4238,Customer_4238,26,Los Angeles,2024-01-28 15:25:29.776988
CUST4239,Customer_4239,59,San Jose,2023-12-30 15:25:29.776991
CUST4240,Customer_4240,37,San Jose,2024-07-31 15:25:29.776994
CUST4241,Customer_4241,28,New York,2023-02-18 15:25:29.776996
CUST4242,Customer_4242,35,San Jose,2022-07-10 15:25:29.776999
CUST4243,Customer_4243,23,San Diego,2023-03-25 15:25:29.777002
CUST4244,Customer_4244,59,New York,2024-03-02 15:25:29.777005
CUST4245,Customer_4245,41,New York,2022-11-19 15:25:29.777008
CUST4246,Customer_4246,34,Philadelphia,2022-09-06 15:25:29.777011
CUST4247,Customer_4247,23,Los Angeles,2022-08-15 15:25:29.777014
CUST4248,Customer_4248,41,Phoenix,2024-03-08 15:25:29.777016
CUST4249,Customer_4249,60,New York,2023-10-28 15:25:29.777020
CUST4250,Customer_4250,59,Philadelphia,2023-09-23 15:25:29.777022
CUST4251,Customer_4251,28,Phoenix,2025-01-04 15:25:29.777025
CUST4252,Customer_4252,21,San Antonio,2024-11-29 15:25:29.777028
CUST4253,Customer_4253,43,Dallas,2023-10-06 15:25:29.777031
CUST4254,Customer_4254,58,Houston,2024-10-11 15:25:29.777034
CUST4255,Customer_4255,37,Philadelphia,2024-02-10 15:25:29.777037
CUST4256,Customer_4256,64,San Antonio,2023-10-02 15:25:29.777039
CUST4257,Customer_4257,62,Philadelphia,2023-10-20 15:25:29.777042
CUST4258,Customer_4258,66,Chicago,2022-09-21 15:25:29.777044
CUST4259,Customer_4259,32,Los Angeles,2024-08-13 15:25:29.777047
CUST4260,Customer_4260,45,Philadelphia,2024-04-20 15:25:29.777049
CUST4261,Customer_4261,59,San Antonio,2022-12-10 15:25:29.777052
CUST4262,Customer_4262,23,Dallas,2024-02-13 15:25:29.777055
CUST4263,Customer_4263,63,Los Angeles,2023-05-27 15:25:29.777058
CUST4264,Customer_4264,24,Dallas,2023-06-26 15:25:29.777061
CUST4265,Customer_4265,18,Chicago,2024-09-26 15:25:29.777064
CUST4266,Customer_4266,31,New York,2023-09-02 15:25:29.777067
CUST4267,Customer_4267,48,San Jose,2024-10-21 15:25:29.777070
CUST4268,Customer_4268,22,San Antonio,2023-12-16 15:25:29.777073
CUST4269,Customer_4269,26,San Diego,2022-10-20 15:25:29.777076
CUST4270,Customer_4270,55,San Jose,2023-02-03 15:25:29.777079
CUST4271,Customer_4271,32,New York,2022-11-11 15:25:29.777082
CUST4272,Customer_4272,51,Phoenix,2024-10-17 15:25:29.777085
CUST4273,Customer_4273,61,Chicago,2024-03-07 15:25:29.777088
CUST4274,Customer_4274,46,Chicago,2023-07-15 15:25:29.777090
CUST4275,Customer_4275,18,San Diego,2023-04-10 15:25:29.777093
CUST4276,Customer_4276,18,Los Angeles,2024-11-23 15:25:29.777097
CUST4277,Customer_4277,62,Los Angeles,2022-11-15 15:25:29.777100
CUST4278,Customer_4278,39,Houston,2024-03-31 15:25:29.777103
CUST4279,Customer_4279,70,Houston,2023-08-08 15:25:29.777106
CUST4280,Customer_4280,25,Chicago,2023-10-20 15:25:29.777109
CUST4281,Customer_4281,45,Chicago,2023-12-21 15:25:29.777112
CUST4282,Customer_4282,62,Dallas,2023-06-10 15:25:29.777115
CUST4283,Customer_4283,26,Dallas,2023-12-08 15:25:29.777118
CUST4284,Customer_4284,48,San Jose,2024-06-04 15:25:29.777124
CUST4285,Customer_4285,22,Dallas,2023-05-10 15:25:29.777127
CUST4286,Customer_4286,32,Philadelphia,2024-05-30 15:25:29.777130
CUST4287,Customer_4287,42,San Diego,2023-07-23 15:25:29.777133
CUST4288,Customer_4288,23,Chicago,2024-08-25 15:25:29.777135
CUST4289,Customer_4289,64,Philadelphia,2022-05-13 15:25:29.777138
CUST4290,Customer_4290,69,Phoenix,2023-09-29 15:25:29.777141
CUST4291,Customer_4291,24,Philadelphia,2024-01-07 15:25:29.777144
CUST4292,Customer_4292,24,San Jose,2024-11-28 15:25:29.777146
CUST4293,Customer_4293,38,San Antonio,2024-02-21 15:25:29.777149
CUST4294,Customer_4294,41,New York,2024-07-05 15:25:29.777151
CUST4295,Customer_4295,37,San Antonio,2022-10-24 15:25:29.777154
CUST4296,Customer_4296,26,Houston,2023-02-24 15:25:29.777156
CUST4297,Customer_4297,42,Houston,2023-06-09 15:25:29.777159
CUST4298,Customer_4298,67,San Jose,2023-11-20 15:25:29.777162
CUST4299,Customer_4299,70,San Jose,2022-11-23 15:25:29.777164
CUST4300,Customer_4300,66,Los Angeles,2023-11-16 15:25:29.777167
CUST4301,Customer_4301,26,Chicago,2023-07-04 15:25:29.777170
CUST4302,Customer_4302,59,San Jose,2022-11-20 15:25:29.777172
CUST4303,Customer_4303,61,San Diego,2024-02-19 15:25:29.777175
CUST4304,Customer_4304,27,Los Angeles,2023-07-27 15:25:29.777178
CUST4305,Customer_4305,22,New York,2023-02-24 15:25:29.777181
CUST4306,Customer_4306,51,Chicago,2024-06-07 15:25:29.777183
CUST4307,Customer_4307,54,Phoenix,2024-08-10 15:25:29.777186
CUST4308,Customer_4308,18,Dallas,2023-03-28 15:25:29.777189
CUST4309,Customer_4309,57,Los Angeles,2023-03-21 15:25:29.777192
CUST4310,Customer_4310,59,San Diego,2024-11-16 15:25:29.777195
CUST4311,Customer_4311,28,Los Angeles,2023-01-08 15:25:29.777198
CUST4312,Customer_4312,46,San Diego,2022-06-26 15:25:29.777200
CUST4313,Customer_4313,40,Philadelphia,2023-02-06 15:25:29.777203
CUST4314,Customer_4314,64,Chicago,2023-06-27 15:25:29.777205
CUST4315,Customer_4315,31,Phoenix,2022-10-01 15:25:29.777208
CUST4316,Customer_4316,58,Chicago,2023-09-24 15:25:29.777211
CUST4317,Customer_4317,65,Los Angeles,2024-10-09 15:25:29.777214
CUST4318,Customer_4318,27,Phoenix,2023-06-08 15:25:29.777217
CUST4319,Customer_4319,44,San Jose,2023-06-04 15:25:29.777220
CUST4320,Customer_4320,57,Philadelphia,2023-10-18 15:25:29.777223
CUST4321,Customer_4321,61,Philadelphia,2024-03-07 15:25:29.777232
CUST4322,Customer_4322,46,Los Angeles,2023-07-16 15:25:29.777234
CUST4323,Customer_4323,31,Los Angeles,2024-10-27 15:25:29.777236
CUST4324,Customer_4324,23,Chicago,2022-10-16 15:25:29.777238
CUST4325,Customer_4325,24,San Diego,2023-11-06 15:25:29.777240
CUST4326,Customer_4326,26,Phoenix,2024-08-07 15:25:29.777241
CUST4327,Customer_4327,66,San Diego,2024-03-25 15:25:29.777243
CUST4328,Customer_4328,25,Phoenix,2022-06-01 15:25:29.777244
CUST4329,Customer_4329,55,San Diego,2023-12-16 15:25:29.777246
CUST4330,Customer_4330,64,Chicago,2024-11-24 15:25:29.777247
CUST4331,Customer_4331,42,Los Angeles,2023-06-02 15:25:29.777249
CUST4332,Customer_4332,40,San Jose,2024-10-15 15:25:29.777251
CUST4333,Customer_4333,45,San Diego,2023-03-05 15:25:29.777252
CUST4334,Customer_4334,38,New York,2022-10-24 15:25:29.777254
CUST4335,Customer_4335,68,Philadelphia,2023-06-04 15:25:29.777255
CUST4336,Customer_4336,26,Phoenix,2022-12-07 15:25:29.777257
CUST4337,Customer_4337,33,San Antonio,2022-10-18 15:25:29.777258
CUST4338,Customer_4338,35,San Antonio,2024-01-12 15:25:29.777260
CUST4339,Customer_4339,59,San Jose,2024-03-05 15:25:29.777262
CUST4340,Customer_4340,23,Chicago,2023-09-16 15:25:29.777263
CUST4341,Customer_4341,33,San Diego,2023-04-15 15:25:29.777265
CUST4342,Customer_4342,53,Philadelphia,2023-03-30 15:25:29.777267
CUST4343,Customer_4343,56,Dallas,2024-12-03 15:25:29.777268
CUST4344,Customer_4344,56,San Jose,2024-11-03 15:25:29.777270
CUST4345,Customer_4345,64,Philadelphia,2024-06-26 15:25:29.777271
CUST4346,Customer_4346,56,Philadelphia,2022-10-21 15:25:29.777273
CUST4347,Customer_4347,36,Los Angeles,2024-09-14 15:25:29.777275
CUST4348,Customer_4348,67,San Antonio,2022-08-10 15:25:29.777276
CUST4349,Customer_4349,62,Dallas,2023-06-20 15:25:29.777278
CUST4350,Customer_4350,19,San Diego,2022-07-25 15:25:29.777279
CUST4351,Customer_4351,60,Phoenix,2022-12-23 15:25:29.777281
CUST4352,Customer_4352,37,New York,2023-04-24 15:25:29.777283
CUST4353,Customer_4353,31,San Jose,2022-10-28 15:25:29.777284
CUST4354,Customer_4354,51,New York,2025-02-03 15:25:29.777286
CUST4355,Customer_4355,56,Houston,2022-12-21 15:25:29.777287
CUST4356,Customer_4356,50,Dallas,2024-09-06 15:25:29.777289
CUST4357,Customer_4357,30,New York,2023-03-30 15:25:29.777291
CUST4358,Customer_4358,65,Chicago,2024-09-04 15:25:29.777294
CUST4359,Customer_4359,43,Los Angeles,2023-10-29 15:25:29.777296
CUST4360,Customer_4360,36,Phoenix,2023-08-09 15:25:29.777299
CUST4361,Customer_4361,59,San Antonio,2024-04-11 15:25:29.777302
CUST4362,Customer_4362,21,Chicago,2024-01-01 15:25:29.777305
CUST4363,Customer_4363,68,San Jose,2023-05-15 15:25:29.777307
CUST4364,Customer_4364,68,San Antonio,2023-06-23 15:25:29.777310
CUST4365,Customer_4365,33,Los Angeles,2023-11-04 15:25:29.777313
CUST4366,Customer_4366,49,Houston,2024-07-18 15:25:29.777316
CUST4367,Customer_4367,42,San Antonio,2024-07-08 15:25:29.777318
CUST4368,Customer_4368,25,San Diego,2023-03-09 15:25:29.777321
CUST4369,Customer_4369,33,Los Angeles,2022-08-20 15:25:29.777323
CUST4370,Customer_4370,49,Philadelphia,2024-03-16 15:25:29.777326
CUST4371,Customer_4371,58,San Diego,2024-04-03 15:25:29.777329
CUST4372,Customer_4372,56,San Diego,2023-07-01 15:25:29.777331
CUST4373,Customer_4373,22,Dallas,2022-11-13 15:25:29.777334
CUST4374,Customer_4374,51,San Diego,2022-07-14 15:25:29.777337
CUST4375,Customer_4375,18,Los Angeles,2023-03-11 15:25:29.777340
CUST4376,Customer_4376,41,Los Angeles,2024-03-29 15:25:29.777341
CUST4377,Customer_4377,38,Chicago,2022-07-09 15:25:29.777343
CUST4378,Customer_4378,26,Los Angeles,2022-06-14 15:25:29.777345
CUST4379,Customer_4379,42,San Antonio,2022-06-20 15:25:29.777346
CUST4380,Customer_4380,54,San Antonio,2023-11-16 15:25:29.777348
CUST4381,Customer_4381,44,Houston,2023-01-30 15:25:29.777349
CUST4382,Customer_4382,41,San Antonio,2022-07-12 15:25:29.777351
CUST4383,Customer_4383,52,Philadelphia,2024-02-17 15:25:29.777353
CUST4384,Customer_4384,61,Los Angeles,2024-11-04 15:25:29.777357
CUST4385,Customer_4385,29,Philadelphia,2023-06-18 15:25:29.777359
CUST4386,Customer_4386,66,Philadelphia,2025-01-26 15:25:29.777365
CUST4387,Customer_4387,48,San Jose,2023-05-19 15:25:29.777366
CUST4388,Customer_4388,67,San Diego,2023-08-31 15:25:29.777368
CUST4389,Customer_4389,22,Houston,2023-12-18 15:25:29.777370
CUST4390,Customer_4390,19,San Diego,2022-09-20 15:25:29.777371
CUST4391,Customer_4391,55,Los Angeles,2024-09-26 15:25:29.777373
CUST4392,Customer_4392,22,Phoenix,2022-09-15 15:25:29.777374
CUST4393,Customer_4393,18,San Diego,2024-04-08 15:25:29.777376
CUST4394,Customer_4394,34,New York,2024-12-02 15:25:29.777378
CUST4395,Customer_4395,31,Dallas,2024-01-22 15:25:29.777379
CUST4396,Customer_4396,20,Chicago,2022-07-27 15:25:29.777381
CUST4397,Customer_4397,21,San Diego,2023-07-22 15:25:29.777382
CUST4398,Customer_4398,68,Chicago,2022-05-19 15:25:29.777384
CUST4399,Customer_4399,43,Houston,2024-12-11 15:25:29.777386
CUST4400,Customer_4400,50,Philadelphia,2025-02-03 15:25:29.777387
CUST4401,Customer_4401,36,San Jose,2023-02-14 15:25:29.777389
CUST4402,Customer_4402,58,New York,2023-07-11 15:25:29.777390
CUST4403,Customer_4403,63,San Jose,2022-10-17 15:25:29.777392
CUST4404,Customer_4404,50,San Antonio,2024-02-02 15:25:29.777393
CUST4405,Customer_4405,67,New York,2024-10-14 15:25:29.777395
CUST4406,Customer_4406,44,Philadelphia,2022-09-06 15:25:29.777397
CUST4407,Customer_4407,45,San Antonio,2024-04-21 15:25:29.777402
CUST4408,Customer_4408,62,San Diego,2022-09-01 15:25:29.777403
CUST4409,Customer_4409,43,Houston,2025-01-03 15:25:29.777405
CUST4410,Customer_4410,23,New York,2024-06-08 15:25:29.777407
CUST4411,Customer_4411,58,Houston,2023-11-19 15:25:29.777408
CUST4412,Customer_4412,52,New York,2023-02-15 15:25:29.777410
CUST4413,Customer_4413,52,San Antonio,2023-06-10 15:25:29.777411
CUST4414,Customer_4414,57,Phoenix,2023-12-28 15:25:29.777413
CUST4415,Customer_4415,27,Phoenix,2023-05-05 15:25:29.777415
CUST4416,Customer_4416,35,Chicago,2024-03-15 15:25:29.777416
CUST4417,Customer_4417,23,Los Angeles,2023-02-06 15:25:29.777418
CUST4418,Customer_4418,37,Chicago,2024-01-09 15:25:29.777419
CUST4419,Customer_4419,23,Los Angeles,2023-12-16 15:25:29.777421
CUST4420,Customer_4420,50,Phoenix,2024-01-10 15:25:29.777423
CUST4421,Customer_4421,31,San Antonio,2023-11-16 15:25:29.777424
CUST4422,Customer_4422,69,Los Angeles,2023-07-26 15:25:29.777426
CUST4423,Customer_4423,27,Phoenix,2024-07-02 15:25:29.777428
CUST4424,Customer_4424,52,San Diego,2023-03-28 15:25:29.777429
CUST4425,Customer_4425,38,San Antonio,2024-08-10 15:25:29.777431
CUST4426,Customer_4426,43,Dallas,2023-10-06 15:25:29.777433
CUST4427,Customer_4427,55,Houston,2024-09-14 15:25:29.777434
CUST4428,Customer_4428,58,Phoenix,2024-07-26 15:25:29.777436
CUST4429,Customer_4429,66,Chicago,2023-07-16 15:25:29.777437
CUST4430,Customer_4430,59,New York,2024-01-07 15:25:29.777439
CUST4431,Customer_4431,61,Los Angeles,2022-09-24 15:25:29.777441
CUST4432,Customer_4432,59,San Antonio,2022-07-03 15:25:29.777442
CUST4433,Customer_4433,22,Philadelphia,2024-02-01 15:25:29.777444
CUST4434,Customer_4434,37,Phoenix,2022-09-27 15:25:29.777445
CUST4435,Customer_4435,62,Chicago,2023-12-04 15:25:29.777447
CUST4436,Customer_4436,45,Houston,2024-08-30 15:25:29.777448
CUST4437,Customer_4437,64,Philadelphia,2024-04-14 15:25:29.777450
CUST4438,Customer_4438,33,San Antonio,2022-08-25 15:25:29.777452
CUST4439,Customer_4439,21,San Diego,2023-03-20 15:25:29.777453
CUST4440,Customer_4440,33,San Diego,2024-09-28 15:25:29.777455
CUST4441,Customer_4441,23,Dallas,2024-09-19 15:25:29.777457
CUST4442,Customer_4442,45,Chicago,2025-01-23 15:25:29.777458
CUST4443,Customer_4443,25,San Antonio,2024-11-22 15:25:29.777460
CUST4444,Customer_4444,47,Philadelphia,2023-04-12 15:25:29.777461
CUST4445,Customer_4445,57,San Jose,2025-01-18 15:25:29.777463
CUST4446,Customer_4446,56,San Antonio,2024-09-09 15:25:29.777465
CUST4447,Customer_4447,21,New York,2023-01-27 15:25:29.777466
CUST4448,Customer_4448,37,Dallas,2022-08-12 15:25:29.777468
CUST4449,Customer_4449,60,San Jose,2023-09-24 15:25:29.777469
CUST4450,Customer_4450,65,Houston,2023-04-02 15:25:29.777471
CUST4451,Customer_4451,60,Los Angeles,2023-11-14 15:25:29.777473
CUST4452,Customer_4452,65,San Jose,2022-05-12 15:25:29.777474
CUST4453,Customer_4453,29,San Jose,2024-09-17 15:25:29.777476
CUST4454,Customer_4454,25,Chicago,2024-11-09 15:25:29.777477
CUST4455,Customer_4455,18,Philadelphia,2024-09-16 15:25:29.777479
CUST4456,Customer_4456,63,Philadelphia,2023-04-18 15:25:29.777481
CUST4457,Customer_4457,26,New York,2022-11-01 15:25:29.777482
CUST4458,Customer_4458,62,Chicago,2023-12-06 15:25:29.777484
CUST4459,Customer_4459,18,San Diego,2022-09-07 15:25:29.777485
CUST4460,Customer_4460,28,Chicago,2023-10-26 15:25:29.777487
CUST4461,Customer_4461,49,San Diego,2022-08-03 15:25:29.777489
CUST4462,Customer_4462,40,Philadelphia,2022-11-19 15:25:29.777490
CUST4463,Customer_4463,51,Los Angeles,2023-02-22 15:25:29.777492
CUST4464,Customer_4464,51,San Antonio,2023-05-27 15:25:29.777493
