Transaction_ID,Customer_ID,Product_ID,Quantity,Purchase_Date,Total_Amount
TRAN16129,CUST1578,PROD185,5,2024-12-14 15:25:29.854805,2320
TRAN16130,CUST177,PROD152,5,2023-04-20 15:25:29.854807,1320
TRAN16131,CUST329,PROD91,4,2024-08-06 15:25:29.854809,132
TRAN16132,CUST237,PROD106,3,2023-02-09 15:25:29.854810,183
TRAN16133,CUST2006,PROD193,2,2024-09-15 15:25:29.854812,214
TRAN16134,CUST3716,PROD22,1,2024-09-01 15:25:29.854814,211
TRAN16135,CUST2758,PROD122,1,2023-11-24 15:25:29.854815,16
TRAN16136,CUST2013,PROD112,3,2023-03-09 15:25:29.854817,783
TRAN16137,CUST4668,PROD171,3,2022-05-14 15:25:29.854819,990
TRAN16138,CUST4407,PROD94,4,2024-03-02 15:25:29.854821,1200
TRAN16139,CUST4626,PROD87,2,2022-07-19 15:25:29.854822,914
TRAN16140,CUST1217,PROD143,2,2023-02-06 15:25:29.854824,674
TRAN16141,CUST1994,PROD154,5,2023-11-29 15:25:29.854825,675
TRAN16142,CUST600,PROD41,3,2023-09-18 15:25:29.854827,1155
TRAN16143,CUST1698,PROD40,3,2022-08-21 15:25:29.854829,471
TRAN16144,CUST1174,PROD57,3,2023-06-04 15:25:29.854830,513
TRAN16145,CUST2128,PROD178,3,2023-05-12 15:25:29.854832,1374
TRAN16146,CUST3583,PROD95,3,2024-08-27 15:25:29.854836,1074
TRAN16147,CUST2823,PROD93,1,2023-12-01 15:25:29.854839,18
TRAN16148,CUST4911,PROD34,1,2024-01-16 15:25:29.854842,114
TRAN16149,CUST4115,PROD177,2,2024-09-19 15:25:29.854845,1000
TRAN16150,CUST3114,PROD140,2,2024-03-31 15:25:29.854848,722
TRAN16151,CUST3113,PROD83,2,2024-06-14 15:25:29.854851,504
TRAN16152,CUST1710,PROD143,1,2022-09-11 15:25:29.854852,337
TRAN16153,CUST1039,PROD126,5,2024-04-25 15:25:29.854854,1865
TRAN16154,CUST3922,PROD172,5,2022-07-27 15:25:29.854855,1785
TRAN16155,CUST4386,PROD7,5,2023-01-31 15:25:29.854857,140
TRAN16156,CUST2113,PROD112,3,2023-01-19 15:25:29.854859,783
TRAN16157,CUST847,PROD50,5,2023-01-01 15:25:29.854860,1940
TRAN16158,CUST4022,PROD2,1,2024-10-27 15:25:29.854862,66
TRAN16159,CUST4537,PROD171,2,2022-08-07 15:25:29.854863,660
TRAN16160,CUST1653,PROD39,1,2023-10-18 15:25:29.854865,315
TRAN16161,CUST4071,PROD197,2,2022-11-20 15:25:29.854867,738
TRAN16162,CUST3382,PROD38,1,2023-07-28 15:25:29.854868,371
TRAN16163,CUST2806,PROD141,3,2023-04-02 15:25:29.854870,825
TRAN16164,CUST4671,PROD200,5,2024-11-29 15:25:29.854871,1615
TRAN16165,CUST587,PROD183,2,2022-09-18 15:25:29.854873,714
TRAN16166,CUST2793,PROD46,1,2024-03-31 15:25:29.854874,474
TRAN16167,CUST1723,PROD156,5,2023-08-18 15:25:29.854876,1945
TRAN16168,CUST4291,PROD58,5,2023-03-13 15:25:29.854878,1790
TRAN16169,CUST1143,PROD61,5,2023-01-11 15:25:29.854879,525
TRAN16170,CUST338,PROD92,5,2024-12-22 15:25:29.854881,2145
TRAN16171,CUST773,PROD37,2,2023-08-03 15:25:29.854882,314
TRAN16172,CUST806,PROD140,1,2023-05-21 15:25:29.854884,361
TRAN16173,CUST2252,PROD113,5,2023-02-13 15:25:29.854885,1930
TRAN16174,CUST249,PROD135,2,2022-06-10 15:25:29.854887,882
TRAN16175,CUST3178,PROD157,2,2024-01-02 15:25:29.854888,732
TRAN16176,CUST2893,PROD128,2,2024-01-31 15:25:29.854890,932
TRAN16177,CUST1341,PROD27,1,2022-05-26 15:25:29.854892,460
TRAN16178,CUST3506,PROD96,2,2023-01-19 15:25:29.854893,316
TRAN16179,CUST3219,PROD186,3,2023-04-10 15:25:29.854895,537
TRAN16180,CUST2399,PROD50,1,2022-06-30 15:25:29.854896,388
TRAN16181,CUST1508,PROD90,4,2023-07-13 15:25:29.854898,264
TRAN16182,CUST3532,PROD154,4,2024-01-09 15:25:29.854899,540
TRAN16183,CUST3647,PROD167,4,2024-10-21 15:25:29.854901,1348
TRAN16184,CUST1805,PROD105,5,2024-04-04 15:25:29.854903,290
TRAN16185,CUST3022,PROD77,4,2023-12-14 15:25:29.854904,1428
TRAN16186,CUST522,PROD125,1,2023-05-18 15:25:29.854906,164
TRAN16187,CUST1184,PROD41,4,2024-09-01 15:25:29.854907,1540
TRAN16188,CUST3997,PROD106,5,2023-04-03 15:25:29.854909,305
TRAN16189,CUST1500,PROD135,2,2022-05-26 15:25:29.854910,882
TRAN16190,CUST2291,PROD171,5,2022-05-20 15:25:29.854912,1650
TRAN16191,CUST2589,PROD80,2,2022-10-13 15:25:29.854914,28
TRAN16192,CUST2830,PROD189,5,2022-07-12 15:25:29.854917,1115
TRAN16193,CUST1808,PROD128,2,2024-10-07 15:25:29.854920,932
TRAN16194,CUST2040,PROD69,4,2023-02-26 15:25:29.854923,916
TRAN16195,CUST4006,PROD106,4,2024-11-17 15:25:29.854926,244
TRAN16196,CUST2994,PROD71,4,2022-09-19 15:25:29.854929,80
TRAN16197,CUST3214,PROD174,3,2023-06-18 15:25:29.854932,1410
TRAN16198,CUST2573,PROD93,1,2024-06-21 15:25:29.854933,18
TRAN16199,CUST3162,PROD83,1,2022-10-20 15:25:29.854935,252
TRAN16200,CUST3845,PROD9,1,2023-03-10 15:25:29.854936,146
TRAN16201,CUST3365,PROD117,5,2024-01-10 15:25:29.854938,1745
TRAN16202,CUST2132,PROD176,4,2023-08-02 15:25:29.854940,960
TRAN16203,CUST4334,PROD39,4,2023-10-17 15:25:29.854941,1260
TRAN16204,CUST3616,PROD134,2,2022-12-28 15:25:29.854943,942
TRAN16205,CUST4189,PROD63,3,2024-01-29 15:25:29.854944,1410
TRAN16206,CUST2405,PROD27,3,2023-10-02 15:25:29.854946,1380
TRAN16207,CUST4823,PROD195,5,2024-04-28 15:25:29.854947,1530
TRAN16208,CUST3489,PROD3,4,2024-11-03 15:25:29.854949,488
TRAN16209,CUST1309,PROD32,2,2024-08-13 15:25:29.854951,194
TRAN16210,CUST1350,PROD141,3,2022-07-21 15:25:29.854952,825
TRAN16211,CUST2283,PROD91,5,2024-08-10 15:25:29.854954,165
TRAN16212,CUST4733,PROD186,3,2023-02-03 15:25:29.854956,537
TRAN16213,CUST2360,PROD176,5,2023-09-02 15:25:29.854957,1200
TRAN16214,CUST3012,PROD13,1,2023-10-08 15:25:29.854959,61
TRAN16215,CUST986,PROD135,1,2023-11-23 15:25:29.854960,441
TRAN16216,CUST178,PROD140,2,2023-09-25 15:25:29.854962,722
TRAN16217,CUST2514,PROD13,1,2025-01-22 15:25:29.854964,61
TRAN16218,CUST3333,PROD139,2,2023-03-12 15:25:29.854966,296
TRAN16219,CUST1132,PROD123,3,2024-05-23 15:25:29.854969,1299
TRAN16220,CUST2580,PROD81,3,2024-05-06 15:25:29.854972,942
TRAN16221,CUST48,PROD104,2,2024-03-25 15:25:29.854975,812
TRAN16222,CUST3386,PROD190,1,2022-06-30 15:25:29.854978,493
TRAN16223,CUST4740,PROD80,1,2023-10-07 15:25:29.854980,14
TRAN16224,CUST1062,PROD90,2,2022-11-04 15:25:29.854983,132
TRAN16225,CUST4649,PROD193,3,2024-11-23 15:25:29.854985,321
TRAN16226,CUST3431,PROD7,2,2023-08-02 15:25:29.854987,56
TRAN16227,CUST2679,PROD192,3,2024-01-04 15:25:29.854990,504
TRAN16228,CUST3139,PROD174,2,2023-07-06 15:25:29.854993,940
TRAN16229,CUST4374,PROD87,4,2024-04-06 15:25:29.854995,1828
TRAN16230,CUST2735,PROD139,3,2023-03-31 15:25:29.854998,444
TRAN16231,CUST900,PROD29,4,2024-11-30 15:25:29.855001,588
TRAN16232,CUST1172,PROD167,4,2024-06-16 15:25:29.855004,1348
TRAN16233,CUST445,PROD4,5,2022-08-02 15:25:29.855006,340
TRAN16234,CUST3455,PROD82,2,2023-05-28 15:25:29.855009,380
TRAN16235,CUST1036,PROD136,4,2024-12-12 15:25:29.855012,1260
TRAN16236,CUST3665,PROD3,1,2024-05-19 15:25:29.855014,122
TRAN16237,CUST3424,PROD28,4,2024-12-28 15:25:29.855017,1456
TRAN16238,CUST4033,PROD1,4,2023-08-01 15:25:29.855020,2000
TRAN16239,CUST1470,PROD144,3,2024-12-12 15:25:29.855024,60
TRAN16240,CUST4893,PROD165,4,2023-09-03 15:25:29.855026,1992
TRAN16241,CUST1896,PROD143,3,2022-07-12 15:25:29.855029,1011
TRAN16242,CUST2618,PROD175,3,2023-12-14 15:25:29.855031,1431
TRAN16243,CUST179,PROD108,1,2024-09-13 15:25:29.855034,421
TRAN16244,CUST3612,PROD125,2,2023-02-04 15:25:29.855037,328
TRAN16245,CUST4787,PROD153,1,2023-01-16 15:25:29.855040,25
TRAN16246,CUST1766,PROD126,3,2023-08-20 15:25:29.855046,1119
TRAN16247,CUST2109,PROD67,5,2022-12-18 15:25:29.855049,1755
TRAN16248,CUST2207,PROD65,2,2022-11-04 15:25:29.855052,164
TRAN16249,CUST1135,PROD128,2,2023-02-03 15:25:29.855055,932
TRAN16250,CUST598,PROD112,1,2024-06-11 15:25:29.855058,261
TRAN16251,CUST1074,PROD21,1,2024-03-15 15:25:29.855061,210
TRAN16252,CUST4715,PROD151,5,2023-01-20 15:25:29.855065,960
TRAN16253,CUST904,PROD55,3,2023-02-17 15:25:29.855067,396
TRAN16254,CUST2468,PROD115,3,2024-03-05 15:25:29.855070,867
TRAN16255,CUST3581,PROD137,4,2023-04-26 15:25:29.855073,1028
TRAN16256,CUST3042,PROD198,2,2023-09-29 15:25:29.855076,370
TRAN16257,CUST36,PROD187,1,2024-10-23 15:25:29.855078,210
TRAN16258,CUST1525,PROD141,3,2024-04-21 15:25:29.855079,825
TRAN16259,CUST1208,PROD110,3,2024-07-30 15:25:29.855081,543
TRAN16260,CUST1605,PROD97,3,2023-10-14 15:25:29.855083,1311
TRAN16261,CUST2398,PROD50,2,2025-01-02 15:25:29.855084,776
TRAN16262,CUST4043,PROD99,2,2023-06-14 15:25:29.855086,556
TRAN16263,CUST3781,PROD163,1,2024-06-25 15:25:29.855088,109
TRAN16264,CUST4507,PROD76,4,2022-07-03 15:25:29.855089,388
TRAN16265,CUST52,PROD100,5,2024-11-10 15:25:29.855091,1335
TRAN16266,CUST2351,PROD196,3,2023-06-05 15:25:29.855093,828
TRAN16267,CUST2826,PROD85,3,2024-11-10 15:25:29.855094,30
TRAN16268,CUST4037,PROD63,3,2023-01-21 15:25:29.855096,1410
TRAN16269,CUST4647,PROD57,1,2024-07-31 15:25:29.855098,171
TRAN16270,CUST3799,PROD60,2,2022-06-28 15:25:29.855099,190
TRAN16271,CUST1122,PROD77,4,2023-02-13 15:25:29.855101,1428
TRAN16272,CUST3061,PROD114,5,2024-11-30 15:25:29.855102,945
TRAN16273,CUST953,PROD114,3,2024-09-02 15:25:29.855104,567
TRAN16274,CUST4258,PROD71,3,2024-02-26 15:25:29.855106,60
TRAN16275,CUST2387,PROD191,1,2022-11-22 15:25:29.855107,151
TRAN16276,CUST426,PROD147,3,2023-04-04 15:25:29.855109,1344
TRAN16277,CUST3760,PROD105,5,2023-06-18 15:25:29.855110,290
TRAN16278,CUST199,PROD59,2,2022-10-22 15:25:29.855112,90
TRAN16279,CUST1668,PROD51,4,2024-02-26 15:25:29.855113,664
TRAN16280,CUST1886,PROD123,1,2024-06-14 15:25:29.855115,433
TRAN16281,CUST4340,PROD148,4,2022-06-07 15:25:29.855117,488
TRAN16282,CUST1098,PROD38,2,2024-02-26 15:25:29.855118,742
TRAN16283,CUST767,PROD40,2,2024-06-29 15:25:29.855120,314
TRAN16284,CUST2398,PROD178,5,2023-05-02 15:25:29.855121,2290
TRAN16285,CUST3710,PROD111,5,2024-09-19 15:25:29.855123,1205
TRAN16286,CUST4551,PROD44,3,2023-01-29 15:25:29.855125,312
TRAN16287,CUST1180,PROD129,5,2024-04-14 15:25:29.855126,1375
TRAN16288,CUST1991,PROD30,5,2024-10-04 15:25:29.855128,1315
TRAN16289,CUST1582,PROD158,2,2024-08-19 15:25:29.855129,460
TRAN16290,CUST3644,PROD20,5,2022-09-04 15:25:29.855131,1085
TRAN16291,CUST1279,PROD89,2,2023-11-27 15:25:29.855132,502
TRAN16292,CUST460,PROD1,5,2023-12-07 15:25:29.855134,2500
TRAN16293,CUST4649,PROD47,5,2023-12-19 15:25:29.855136,1840
TRAN16294,CUST2210,PROD56,4,2023-02-21 15:25:29.855137,388
TRAN16295,CUST2595,PROD125,4,2024-08-05 15:25:29.855139,656
TRAN16296,CUST525,PROD75,5,2022-06-01 15:25:29.855140,245
TRAN16297,CUST3234,PROD53,5,2023-04-03 15:25:29.855142,2370
TRAN16298,CUST4000,PROD141,5,2024-12-19 15:25:29.855143,1375
TRAN16299,CUST3279,PROD164,1,2023-11-26 15:25:29.855145,481
TRAN16300,CUST3648,PROD128,1,2023-07-09 15:25:29.855147,466
TRAN16301,CUST97,PROD63,1,2022-08-04 15:25:29.855148,470
TRAN16302,CUST3240,PROD74,4,2024-03-06 15:25:29.855150,1844
TRAN16303,CUST1615,PROD81,3,2023-12-30 15:25:29.855151,942
TRAN16304,CUST3335,PROD13,2,2023-12-09 15:25:29.855153,122
TRAN16305,CUST1800,PROD83,5,2022-11-26 15:25:29.855155,1260
TRAN16306,CUST1152,PROD43,3,2022-12-20 15:25:29.855156,174
TRAN16307,CUST4262,PROD30,3,2022-07-10 15:25:29.855158,789
TRAN16308,CUST3493,PROD154,3,2022-12-17 15:25:29.855159,405
TRAN16309,CUST1643,PROD75,2,2024-12-21 15:25:29.855161,98
TRAN16310,CUST36,PROD3,1,2022-09-25 15:25:29.855163,122
TRAN16311,CUST925,PROD82,3,2022-08-31 15:25:29.855164,570
TRAN16312,CUST552,PROD163,2,2022-12-26 15:25:29.855166,218
TRAN16313,CUST1134,PROD1,2,2023-05-17 15:25:29.855167,1000
TRAN16314,CUST1242,PROD65,4,2025-01-31 15:25:29.855169,328
TRAN16315,CUST222,PROD122,1,2023-02-09 15:25:29.855170,16
TRAN16316,CUST402,PROD34,3,2024-09-01 15:25:29.855172,342
TRAN16317,CUST4244,PROD193,1,2023-08-26 15:25:29.855174,107
TRAN16318,CUST2394,PROD107,4,2023-07-23 15:25:29.855175,660
TRAN16319,CUST4124,PROD7,2,2024-03-01 15:25:29.855177,56
TRAN16320,CUST2199,PROD160,4,2022-11-12 15:25:29.855178,460
TRAN16321,CUST1037,PROD123,1,2024-03-29 15:25:29.855180,433
TRAN16322,CUST3177,PROD165,4,2024-11-25 15:25:29.855182,1992
TRAN16323,CUST2074,PROD145,2,2024-11-24 15:25:29.855183,170
TRAN16324,CUST4450,PROD110,4,2022-10-04 15:25:29.855185,724
TRAN16325,CUST1668,PROD42,3,2024-11-17 15:25:29.855186,33
TRAN16326,CUST1677,PROD153,2,2023-02-02 15:25:29.855188,50
TRAN16327,CUST1741,PROD20,1,2024-10-05 15:25:29.855189,217
TRAN16328,CUST3465,PROD70,1,2023-04-24 15:25:29.855191,181
TRAN16329,CUST3698,PROD91,3,2024-09-22 15:25:29.855192,99
TRAN16330,CUST4721,PROD151,1,2025-01-05 15:25:29.855194,192
TRAN16331,CUST3122,PROD125,2,2024-11-03 15:25:29.855196,328
TRAN16332,CUST188,PROD116,5,2024-02-02 15:25:29.855197,705
TRAN16333,CUST4174,PROD61,3,2024-12-31 15:25:29.855199,315
TRAN16334,CUST1364,PROD105,1,2024-08-29 15:25:29.855200,58
TRAN16335,CUST4426,PROD97,4,2022-11-26 15:25:29.855202,1748
TRAN16336,CUST4959,PROD5,5,2024-01-16 15:25:29.855203,185
TRAN16337,CUST3322,PROD147,5,2022-08-20 15:25:29.855205,2240
TRAN16338,CUST4086,PROD137,2,2024-11-03 15:25:29.855207,514
TRAN16339,CUST703,PROD193,5,2022-09-05 15:25:29.855208,535
TRAN16340,CUST1695,PROD190,4,2022-09-14 15:25:29.855210,1972
TRAN16341,CUST3123,PROD82,4,2024-02-26 15:25:29.855211,760
TRAN16342,CUST72,PROD149,5,2024-01-22 15:25:29.855213,1735
TRAN16343,CUST2749,PROD30,5,2022-08-25 15:25:29.855214,1315
TRAN16344,CUST2075,PROD156,1,2022-11-13 15:25:29.855216,389
TRAN16345,CUST4970,PROD143,1,2024-05-19 15:25:29.855218,337
TRAN16346,CUST2344,PROD24,3,2023-01-28 15:25:29.855220,366
TRAN16347,CUST3563,PROD113,5,2024-09-02 15:25:29.855221,1930
TRAN16348,CUST4911,PROD193,3,2023-10-18 15:25:29.855223,321
TRAN16349,CUST1091,PROD77,5,2022-06-30 15:25:29.855225,1785
TRAN16350,CUST197,PROD125,1,2023-02-27 15:25:29.855226,164
TRAN16351,CUST4607,PROD185,3,2023-11-05 15:25:29.855228,1392
TRAN16352,CUST3035,PROD60,5,2023-03-20 15:25:29.855229,475
TRAN16353,CUST3435,PROD100,1,2022-08-09 15:25:29.855236,267
TRAN16354,CUST2294,PROD112,3,2024-11-02 15:25:29.855238,783
TRAN16355,CUST4656,PROD94,3,2023-04-14 15:25:29.855239,900
TRAN16356,CUST426,PROD53,2,2024-04-30 15:25:29.855241,948
TRAN16357,CUST932,PROD158,3,2024-11-29 15:25:29.855243,690
TRAN16358,CUST1539,PROD113,5,2022-08-04 15:25:29.855244,1930
TRAN16359,CUST1193,PROD166,4,2024-12-12 15:25:29.855246,812
TRAN16360,CUST2143,PROD136,5,2024-03-21 15:25:29.855247,1575
TRAN16361,CUST3028,PROD135,3,2022-07-10 15:25:29.855249,1323
TRAN16362,CUST767,PROD90,1,2024-02-03 15:25:29.855250,66
TRAN16363,CUST4620,PROD135,3,2024-09-17 15:25:29.855252,1323
TRAN16364,CUST1763,PROD116,1,2022-08-24 15:25:29.855254,141
TRAN16365,CUST3066,PROD77,3,2023-08-20 15:25:29.855257,1071
TRAN16366,CUST409,PROD130,4,2023-08-05 15:25:29.855259,1624
TRAN16367,CUST8,PROD192,1,2023-10-09 15:25:29.855262,168
TRAN16368,CUST635,PROD153,3,2023-12-15 15:25:29.855265,75
TRAN16369,CUST888,PROD175,1,2024-04-12 15:25:29.855268,477
TRAN16370,CUST2719,PROD175,5,2023-01-17 15:25:29.855270,2385
TRAN16371,CUST2391,PROD89,5,2023-11-19 15:25:29.855273,1255
TRAN16372,CUST3208,PROD168,4,2023-09-03 15:25:29.855275,260
TRAN16373,CUST899,PROD93,4,2022-06-16 15:25:29.855278,72
TRAN16374,CUST3893,PROD116,5,2023-08-30 15:25:29.855281,705
TRAN16375,CUST2827,PROD30,3,2025-01-13 15:25:29.855283,789
TRAN16376,CUST4347,PROD63,1,2022-11-01 15:25:29.855285,470
TRAN16377,CUST492,PROD29,3,2022-06-08 15:25:29.855287,441
TRAN16378,CUST4431,PROD162,4,2022-09-05 15:25:29.855289,220
TRAN16379,CUST400,PROD157,5,2023-05-12 15:25:29.855290,1830
TRAN16380,CUST1776,PROD138,5,2025-01-09 15:25:29.855292,335
TRAN16381,CUST4292,PROD65,2,2023-02-10 15:25:29.855294,164
TRAN16382,CUST4175,PROD68,2,2023-03-08 15:25:29.855295,504
TRAN16383,CUST4728,PROD68,5,2024-05-21 15:25:29.855297,1260
TRAN16384,CUST293,PROD186,1,2022-06-29 15:25:29.855299,179
TRAN16385,CUST2342,PROD154,2,2023-05-06 15:25:29.855302,270
TRAN16386,CUST2092,PROD100,4,2023-02-24 15:25:29.855305,1068
TRAN16387,CUST559,PROD17,5,2024-03-12 15:25:29.855308,1635
TRAN16388,CUST502,PROD112,1,2024-08-28 15:25:29.855310,261
TRAN16389,CUST2309,PROD63,1,2024-01-11 15:25:29.855313,470
TRAN16390,CUST504,PROD145,4,2025-01-06 15:25:29.855315,340
TRAN16391,CUST2228,PROD82,5,2024-02-26 15:25:29.855318,950
TRAN16392,CUST1983,PROD47,5,2023-02-14 15:25:29.855320,1840
TRAN16393,CUST524,PROD87,3,2022-08-21 15:25:29.855323,1371
TRAN16394,CUST2856,PROD123,1,2024-10-15 15:25:29.855326,433
TRAN16395,CUST3324,PROD65,3,2022-05-18 15:25:29.855328,246
TRAN16396,CUST3154,PROD123,4,2023-01-08 15:25:29.855331,1732
TRAN16397,CUST4170,PROD123,4,2023-01-07 15:25:29.855334,1732
TRAN16398,CUST2785,PROD124,2,2023-09-09 15:25:29.855337,380
TRAN16399,CUST622,PROD72,2,2022-05-29 15:25:29.855339,200
TRAN16400,CUST1750,PROD61,1,2024-01-23 15:25:29.855341,105
TRAN16401,CUST2705,PROD113,5,2022-10-06 15:25:29.855343,1930
TRAN16402,CUST1565,PROD164,5,2024-04-09 15:25:29.855344,2405
TRAN16403,CUST4280,PROD41,3,2023-01-14 15:25:29.855346,1155
TRAN16404,CUST845,PROD21,4,2023-01-08 15:25:29.855348,840
TRAN16405,CUST2249,PROD37,5,2024-01-07 15:25:29.855349,785
TRAN16406,CUST4220,PROD57,1,2024-04-26 15:25:29.855351,171
TRAN16407,CUST1780,PROD130,3,2024-10-30 15:25:29.855353,1218
TRAN16408,CUST3911,PROD71,1,2022-08-31 15:25:29.855356,20
TRAN16409,CUST2542,PROD132,3,2024-07-12 15:25:29.855359,1344
TRAN16410,CUST3753,PROD117,5,2023-09-25 15:25:29.855362,1745
TRAN16411,CUST2620,PROD114,2,2024-09-08 15:25:29.855365,378
TRAN16412,CUST2886,PROD95,5,2022-10-23 15:25:29.855367,1790
TRAN16413,CUST4143,PROD99,3,2022-12-12 15:25:29.855370,834
TRAN16414,CUST410,PROD19,2,2023-07-12 15:25:29.855373,752
TRAN16415,CUST1615,PROD159,4,2024-10-17 15:25:29.855376,776
TRAN16416,CUST345,PROD21,4,2024-10-18 15:25:29.855378,840
TRAN16417,CUST99,PROD141,4,2024-09-26 15:25:29.855379,1100
TRAN16418,CUST845,PROD194,4,2024-08-16 15:25:29.855381,124
TRAN16419,CUST3304,PROD145,3,2024-07-05 15:25:29.855383,255
TRAN16420,CUST4230,PROD133,1,2024-11-16 15:25:29.855384,452
TRAN16421,CUST2604,PROD121,4,2024-03-30 15:25:29.855386,976
TRAN16422,CUST3125,PROD86,3,2024-05-11 15:25:29.855387,780
TRAN16423,CUST2309,PROD96,2,2023-07-13 15:25:29.855389,316
TRAN16424,CUST3665,PROD127,4,2023-08-07 15:25:29.855391,720
TRAN16425,CUST902,PROD152,3,2023-12-16 15:25:29.855392,792
TRAN16426,CUST3990,PROD172,4,2022-06-11 15:25:29.855394,1428
TRAN16427,CUST3693,PROD138,4,2024-06-14 15:25:29.855396,268
TRAN16428,CUST4497,PROD57,4,2023-12-06 15:25:29.855397,684
TRAN16429,CUST2149,PROD33,5,2023-11-28 15:25:29.855399,2060
TRAN16430,CUST296,PROD188,3,2023-09-06 15:25:29.855400,933
TRAN16431,CUST748,PROD48,4,2025-01-01 15:25:29.855402,1312
TRAN16432,CUST4983,PROD153,2,2024-08-08 15:25:29.855404,50
TRAN16433,CUST305,PROD11,4,2023-05-23 15:25:29.855406,172
TRAN16434,CUST1268,PROD164,1,2024-03-15 15:25:29.855409,481
TRAN16435,CUST3790,PROD200,4,2024-01-24 15:25:29.855412,1292
TRAN16436,CUST842,PROD8,3,2024-05-05 15:25:29.855414,912
TRAN16437,CUST3317,PROD16,2,2022-07-07 15:25:29.855417,922
TRAN16438,CUST4967,PROD83,4,2023-07-27 15:25:29.855419,1008
TRAN16439,CUST4319,PROD151,1,2024-02-18 15:25:29.855422,192
TRAN16440,CUST4578,PROD4,1,2022-12-23 15:25:29.855425,68
TRAN16441,CUST1673,PROD82,1,2022-05-25 15:25:29.855427,190
TRAN16442,CUST3963,PROD74,4,2023-07-07 15:25:29.855430,1844
TRAN16443,CUST843,PROD90,5,2023-02-14 15:25:29.855433,330
TRAN16444,CUST3572,PROD190,3,2022-08-15 15:25:29.855436,1479
TRAN16445,CUST766,PROD30,5,2023-01-04 15:25:29.855438,1315
TRAN16446,CUST875,PROD113,3,2022-12-09 15:25:29.855440,1158
TRAN16447,CUST2997,PROD59,2,2023-04-27 15:25:29.855442,90
TRAN16448,CUST4227,PROD98,3,2022-07-03 15:25:29.855443,378
TRAN16449,CUST3189,PROD83,1,2023-06-04 15:25:29.855445,252
TRAN16450,CUST3476,PROD141,4,2023-11-04 15:25:29.855447,1100
TRAN16451,CUST4239,PROD94,1,2024-03-03 15:25:29.855448,300
TRAN16452,CUST3461,PROD73,4,2022-10-16 15:25:29.855451,580
TRAN16453,CUST925,PROD9,5,2022-10-29 15:25:29.855454,730
TRAN16454,CUST698,PROD83,4,2022-06-22 15:25:29.855456,1008
TRAN16455,CUST4660,PROD187,3,2024-07-30 15:25:29.855459,630
TRAN16456,CUST4680,PROD146,4,2022-09-10 15:25:29.855462,880
TRAN16457,CUST3851,PROD18,5,2023-12-10 15:25:29.855465,1840
TRAN16458,CUST3158,PROD147,2,2024-02-15 15:25:29.855468,896
TRAN16459,CUST3593,PROD58,3,2022-08-23 15:25:29.855471,1074
TRAN16460,CUST2919,PROD71,4,2022-11-01 15:25:29.855474,80
TRAN16461,CUST4745,PROD78,2,2022-12-15 15:25:29.855476,798
TRAN16462,CUST4271,PROD48,3,2023-09-22 15:25:29.855480,984
TRAN16463,CUST1655,PROD75,2,2024-12-27 15:25:29.855482,98
TRAN16464,CUST1632,PROD105,2,2022-10-14 15:25:29.855485,116
TRAN16465,CUST1310,PROD33,3,2024-12-07 15:25:29.855488,1236
TRAN16466,CUST3391,PROD169,1,2024-02-15 15:25:29.855491,150
TRAN16467,CUST538,PROD190,1,2023-12-11 15:25:29.855493,493
TRAN16468,CUST3904,PROD121,1,2024-09-14 15:25:29.855496,244
TRAN16469,CUST342,PROD27,1,2023-08-17 15:25:29.855500,460
TRAN16470,CUST2629,PROD35,1,2023-02-18 15:25:29.855503,187
TRAN16471,CUST231,PROD49,2,2024-04-13 15:25:29.855506,508
TRAN16472,CUST2727,PROD157,5,2024-04-19 15:25:29.855508,1830
TRAN16473,CUST4394,PROD60,5,2022-09-05 15:25:29.855511,475
TRAN16474,CUST1699,PROD64,2,2022-05-29 15:25:29.855514,486
TRAN16475,CUST3072,PROD15,1,2024-07-21 15:25:29.855517,125
TRAN16476,CUST1554,PROD199,3,2022-08-18 15:25:29.855520,1311
TRAN16477,CUST2094,PROD196,5,2022-11-26 15:25:29.855523,1380
TRAN16478,CUST2921,PROD105,1,2022-11-08 15:25:29.855525,58
TRAN16479,CUST4417,PROD87,3,2024-09-07 15:25:29.855527,1371
TRAN16480,CUST549,PROD61,1,2023-05-09 15:25:29.855530,105
TRAN16481,CUST4818,PROD52,1,2023-04-19 15:25:29.855532,446
TRAN16482,CUST2849,PROD96,1,2025-01-01 15:25:29.855535,158
TRAN16483,CUST3457,PROD50,1,2023-02-07 15:25:29.855539,388
TRAN16484,CUST2681,PROD183,2,2022-06-26 15:25:29.855542,714
TRAN16485,CUST3603,PROD95,1,2022-07-29 15:25:29.855545,358
TRAN16486,CUST1229,PROD157,1,2023-07-30 15:25:29.855548,366
TRAN16487,CUST4469,PROD121,4,2024-11-05 15:25:29.855551,976
TRAN16488,CUST3028,PROD81,3,2023-02-11 15:25:29.855553,942
TRAN16489,CUST2023,PROD150,4,2024-10-31 15:25:29.855556,328
TRAN16490,CUST2988,PROD172,3,2023-11-25 15:25:29.855558,1071
TRAN16491,CUST1962,PROD139,5,2024-12-21 15:25:29.855561,740
TRAN16492,CUST2028,PROD6,1,2023-02-04 15:25:29.855564,468
TRAN16493,CUST4740,PROD147,3,2022-10-03 15:25:29.855566,1344
TRAN16494,CUST4861,PROD102,4,2023-06-05 15:25:29.855569,1584
