Sales_Date,Region,Quantity_Sold,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,Product_ID,mean,std,cv,safety_stock
2023-11-20,West,395.0,,,,,,,,,,,,,,,,,,,
2023-11-21,East,376.0,,,,,,,,,,,,,,,,,,,
2023-11-21,North,273.0,,,,,,,,,,,,,,,,,,,
2023-11-21,South,377.0,,,,,,,,,,,,,,,,,,,
2023-11-21,West,354.0,,,,,,,,,,,,,,,,,,,
2023-11-22,East,351.0,,,,,,,,,,,,,,,,,,,
2023-11-22,North,397.0,,,,,,,,,,,,,,,,,,,
2023-11-22,South,418.0,,,,,,,,,,,,,,,,,,,
2023-11-22,West,308.0,,,,,,,,,,,,,,,,,,,
2023-11-23,East,315.0,,,,,,,,,,,,,,,,,,,
2023-11-23,North,303.0,,,,,,,,,,,,,,,,,,,
2023-11-23,South,378.0,,,,,,,,,,,,,,,,,,,
2023-11-23,West,408.0,,,,,,,,,,,,,,,,,,,
2023-11-24,East,284.0,,,,,,,,,,,,,,,,,,,
2023-11-24,North,276.0,,,,,,,,,,,,,,,,,,,
2023-11-24,South,305.0,,,,,,,,,,,,,,,,,,,
2023-11-24,West,294.0,,,,,,,,,,,,,,,,,,,
2023-11-25,East,202.0,,,,,,,,,,,,,,,,,,,
2023-11-25,North,184.0,,,,,,,,,,,,,,,,,,,
2023-11-25,South,332.0,,,,,,,,,,,,,,,,,,,
2023-11-25,West,248.0,,,,,,,,,,,,,,,,,,,
2023-11-26,East,286.0,,,,,,,,,,,,,,,,,,,
2023-11-26,North,377.0,,,,,,,,,,,,,,,,,,,
2023-11-26,South,341.0,,,,,,,,,,,,,,,,,,,
2023-11-26,West,305.0,,,,,,,,,,,,,,,,,,,
2023-11-27,East,453.0,,,,,,,,,,,,,,,,,,,
2023-11-27,North,297.0,,,,,,,,,,,,,,,,,,,
2023-11-27,South,304.0,,,,,,,,,,,,,,,,,,,
2023-11-27,West,414.0,,,,,,,,,,,,,,,,,,,
2023-11-28,East,394.0,,,,,,,,,,,,,,,,,,,
2023-11-28,North,326.0,,,,,,,,,,,,,,,,,,,
2023-11-28,South,307.0,,,,,,,,,,,,,,,,,,,
2023-11-28,West,274.0,,,,,,,,,,,,,,,,,,,
2023-11-29,East,384.0,,,,,,,,,,,,,,,,,,,
2023-11-29,North,341.0,,,,,,,,,,,,,,,,,,,
2023-11-29,South,282.0,,,,,,,,,,,,,,,,,,,
2023-11-29,West,204.0,,,,,,,,,,,,,,,,,,,
2023-11-30,East,255.0,,,,,,,,,,,,,,,,,,,
2023-11-30,North,337.0,,,,,,,,,,,,,,,,,,,
2023-11-30,South,452.0,,,,,,,,,,,,,,,,,,,
2023-11-30,West,493.0,,,,,,,,,,,,,,,,,,,
2023-12-01,East,374.0,,,,,,,,,,,,,,,,,,,
2023-12-01,North,324.0,,,,,,,,,,,,,,,,,,,
2023-12-01,South,386.0,,,,,,,,,,,,,,,,,,,
2023-12-01,West,305.0,,,,,,,,,,,,,,,,,,,
2023-12-02,East,288.0,,,,,,,,,,,,,,,,,,,
2023-12-02,North,405.0,,,,,,,,,,,,,,,,,,,
2023-12-02,South,305.0,,,,,,,,,,,,,,,,,,,
2023-12-02,West,435.0,,,,,,,,,,,,,,,,,,,
2023-12-03,East,370.0,,,,,,,,,,,,,,,,,,,
2023-12-03,North,307.0,,,,,,,,,,,,,,,,,,,
2023-12-03,South,349.0,,,,,,,,,,,,,,,,,,,
2023-12-03,West,293.0,,,,,,,,,,,,,,,,,,,
2023-12-04,East,437.0,,,,,,,,,,,,,,,,,,,
2023-12-04,North,360.0,,,,,,,,,,,,,,,,,,,
2023-12-04,South,534.0,,,,,,,,,,,,,,,,,,,
2023-12-04,West,243.0,,,,,,,,,,,,,,,,,,,
2023-12-05,East,331.0,,,,,,,,,,,,,,,,,,,
2023-12-05,North,379.0,,,,,,,,,,,,,,,,,,,
2023-12-05,South,368.0,,,,,,,,,,,,,,,,,,,
2023-12-05,West,512.0,,,,,,,,,,,,,,,,,,,
2023-12-06,East,328.0,,,,,,,,,,,,,,,,,,,
2023-12-06,North,399.0,,,,,,,,,,,,,,,,,,,
2023-12-06,South,175.0,,,,,,,,,,,,,,,,,,,
2023-12-06,West,284.0,,,,,,,,,,,,,,,,,,,
2023-12-07,East,445.0,,,,,,,,,,,,,,,,,,,
2023-12-07,North,331.0,,,,,,,,,,,,,,,,,,,
2023-12-07,South,286.0,,,,,,,,,,,,,,,,,,,
2023-12-07,West,363.0,,,,,,,,,,,,,,,,,,,
2023-12-08,East,377.0,,,,,,,,,,,,,,,,,,,
2023-12-08,North,208.0,,,,,,,,,,,,,,,,,,,
2023-12-08,South,538.0,,,,,,,,,,,,,,,,,,,
2023-12-08,West,341.0,,,,,,,,,,,,,,,,,,,
2023-12-09,East,369.0,,,,,,,,,,,,,,,,,,,
2023-12-09,North,478.0,,,,,,,,,,,,,,,,,,,
2023-12-09,South,431.0,,,,,,,,,,,,,,,,,,,
2023-12-09,West,398.0,,,,,,,,,,,,,,,,,,,
2023-12-10,East,444.0,,,,,,,,,,,,,,,,,,,
2023-12-10,North,379.0,,,,,,,,,,,,,,,,,,,
2023-12-10,South,380.0,,,,,,,,,,,,,,,,,,,
2023-12-10,West,319.0,,,,,,,,,,,,,,,,,,,
2023-12-11,East,303.0,,,,,,,,,,,,,,,,,,,
2023-12-11,North,405.0,,,,,,,,,,,,,,,,,,,
2023-12-11,South,294.0,,,,,,,,,,,,,,,,,,,
2023-12-11,West,285.0,,,,,,,,,,,,,,,,,,,
2023-12-12,East,252.0,,,,,,,,,,,,,,,,,,,
2023-12-12,North,367.0,,,,,,,,,,,,,,,,,,,
2023-12-12,South,286.0,,,,,,,,,,,,,,,,,,,
2023-12-12,West,309.0,,,,,,,,,,,,,,,,,,,
2023-12-13,East,394.0,,,,,,,,,,,,,,,,,,,
2023-12-13,North,319.0,,,,,,,,,,,,,,,,,,,
2023-12-13,South,463.0,,,,,,,,,,,,,,,,,,,
2023-12-13,West,280.0,,,,,,,,,,,,,,,,,,,
2023-12-14,East,370.0,,,,,,,,,,,,,,,,,,,
2023-12-14,North,370.0,,,,,,,,,,,,,,,,,,,
2023-12-14,South,282.0,,,,,,,,,,,,,,,,,,,
2023-12-14,West,221.0,,,,,,,,,,,,,,,,,,,
2023-12-15,East,447.0,,,,,,,,,,,,,,,,,,,
2023-12-15,North,317.0,,,,,,,,,,,,,,,,,,,
2023-12-15,South,313.0,,,,,,,,,,,,,,,,,,,
2023-12-15,West,389.0,,,,,,,,,,,,,,,,,,,
2023-12-16,East,384.0,,,,,,,,,,,,,,,,,,,
2023-12-16,North,239.0,,,,,,,,,,,,,,,,,,,
2023-12-16,South,421.0,,,,,,,,,,,,,,,,,,,
2023-12-16,West,288.0,,,,,,,,,,,,,,,,,,,
2023-12-17,East,431.0,,,,,,,,,,,,,,,,,,,
2023-12-17,North,386.0,,,,,,,,,,,,,,,,,,,
2023-12-17,South,216.0,,,,,,,,,,,,,,,,,,,
2023-12-17,West,266.0,,,,,,,,,,,,,,,,,,,
2023-12-18,East,382.0,,,,,,,,,,,,,,,,,,,
2023-12-18,North,492.0,,,,,,,,,,,,,,,,,,,
2023-12-18,South,280.0,,,,,,,,,,,,,,,,,,,
2023-12-18,West,255.0,,,,,,,,,,,,,,,,,,,
2023-12-19,East,256.0,,,,,,,,,,,,,,,,,,,
2023-12-19,North,335.0,,,,,,,,,,,,,,,,,,,
2023-12-19,South,235.0,,,,,,,,,,,,,,,,,,,
2023-12-19,West,313.0,,,,,,,,,,,,,,,,,,,
2023-12-20,East,368.0,,,,,,,,,,,,,,,,,,,
2023-12-20,North,376.0,,,,,,,,,,,,,,,,,,,
2023-12-20,South,285.0,,,,,,,,,,,,,,,,,,,
2023-12-20,West,253.0,,,,,,,,,,,,,,,,,,,
2023-12-21,East,251.0,,,,,,,,,,,,,,,,,,,
2023-12-21,North,378.0,,,,,,,,,,,,,,,,,,,
2023-12-21,South,395.0,,,,,,,,,,,,,,,,,,,
2023-12-21,West,473.0,,,,,,,,,,,,,,,,,,,
2023-12-22,East,476.0,,,,,,,,,,,,,,,,,,,
2023-12-22,North,401.0,,,,,,,,,,,,,,,,,,,
2023-12-22,South,344.0,,,,,,,,,,,,,,,,,,,
2023-12-22,West,362.0,,,,,,,,,,,,,,,,,,,
2023-12-23,East,279.0,,,,,,,,,,,,,,,,,,,
2023-12-23,North,360.0,,,,,,,,,,,,,,,,,,,
2023-12-23,South,381.0,,,,,,,,,,,,,,,,,,,
2023-12-23,West,349.0,,,,,,,,,,,,,,,,,,,
2023-12-24,East,250.0,,,,,,,,,,,,,,,,,,,
2023-12-24,North,347.0,,,,,,,,,,,,,,,,,,,
2023-12-24,South,336.0,,,,,,,,,,,,,,,,,,,
2023-12-24,West,272.0,,,,,,,,,,,,,,,,,,,
2023-12-25,East,354.0,,,,,,,,,,,,,,,,,,,
2023-12-25,North,417.0,,,,,,,,,,,,,,,,,,,
2023-12-25,South,331.0,,,,,,,,,,,,,,,,,,,
2023-12-25,West,317.0,,,,,,,,,,,,,,,,,,,
2023-12-26,East,424.0,,,,,,,,,,,,,,,,,,,
2023-12-26,North,285.0,,,,,,,,,,,,,,,,,,,
2023-12-26,South,309.0,,,,,,,,,,,,,,,,,,,
2023-12-26,West,348.0,,,,,,,,,,,,,,,,,,,
2023-12-27,East,429.0,,,,,,,,,,,,,,,,,,,
2023-12-27,North,290.0,,,,,,,,,,,,,,,,,,,
2023-12-27,South,299.0,,,,,,,,,,,,,,,,,,,
2023-12-27,West,384.0,,,,,,,,,,,,,,,,,,,
2023-12-28,East,457.0,,,,,,,,,,,,,,,,,,,
2023-12-28,North,333.0,,,,,,,,,,,,,,,,,,,
2023-12-28,South,282.0,,,,,,,,,,,,,,,,,,,
2023-12-28,West,212.0,,,,,,,,,,,,,,,,,,,
2023-12-29,East,340.0,,,,,,,,,,,,,,,,,,,
2023-12-29,North,299.0,,,,,,,,,,,,,,,,,,,
2023-12-29,South,338.0,,,,,,,,,,,,,,,,,,,
2023-12-29,West,357.0,,,,,,,,,,,,,,,,,,,
2023-12-30,East,336.0,,,,,,,,,,,,,,,,,,,
2023-12-30,North,327.0,,,,,,,,,,,,,,,,,,,
2023-12-30,South,231.0,,,,,,,,,,,,,,,,,,,
2023-12-30,West,270.0,,,,,,,,,,,,,,,,,,,
2023-12-31,East,295.0,,,,,,,,,,,,,,,,,,,
2023-12-31,North,302.0,,,,,,,,,,,,,,,,,,,
2023-12-31,South,339.0,,,,,,,,,,,,,,,,,,,
2023-12-31,West,297.0,,,,,,,,,,,,,,,,,,,
,East,,2023-01-31,2124.614656,1953.441961605786,2305.488194183099,2124.614656,2124.614656,0.0,0.0,0.0,0.0,0.0,0.0,2124.614656,Clothing,,,,,
,East,,2023-02-28,2130.853921417964,1948.1207291054968,2311.8278277676104,2130.853921417964,2130.853921417964,0.0,0.0,0.0,0.0,0.0,0.0,2130.853921417964,Clothing,,,,,
,East,,2023-03-31,2137.7616793554494,1956.313211295046,2315.6954844130614,2137.7616793554494,2137.7616793554494,0.0,0.0,0.0,0.0,0.0,0.0,2137.7616793554494,Clothing,,,,,
,East,,2023-04-30,2144.446606651952,1959.38082041704,2322.4766893042,2144.446606651952,2144.446606651952,0.0,0.0,0.0,0.0,0.0,0.0,2144.446606651952,Clothing,,,,,
,East,,2023-05-31,2151.3543645101045,1981.7681356758224,2324.9926208474,2151.3543645101045,2151.3543645101045,0.0,0.0,0.0,0.0,0.0,0.0,2151.3543645101045,Clothing,,,,,
,East,,2023-06-30,2158.0392916605124,1976.4721851144648,2336.5407156326723,2158.0392916605124,2158.0392916605124,0.0,0.0,0.0,0.0,0.0,0.0,2158.0392916605124,Clothing,,,,,
,East,,2023-07-31,2164.947050104266,1992.1571826066704,2351.646301358122,2164.947050104266,2164.947050104266,0.0,0.0,0.0,0.0,0.0,0.0,2164.947050104266,Clothing,,,,,
,East,,2023-08-31,2171.8548088717675,1998.958509508884,2359.3348716853934,2171.8548088717675,2171.8548088717675,0.0,0.0,0.0,0.0,0.0,0.0,2171.8548088717675,Clothing,,,,,
,East,,2023-09-30,2178.539736678405,2005.2779461843795,2360.8353285692724,2178.539736678405,2178.539736678405,0.0,0.0,0.0,0.0,0.0,0.0,2178.539736678405,Clothing,,,,,
,East,,2023-10-31,2185.4474953032977,2003.05708096382,2358.851048985064,2185.4474953032977,2185.4474953032977,0.0,0.0,0.0,0.0,0.0,0.0,2185.4474953032977,Clothing,,,,,
,East,,2023-11-30,2192.132423004807,1996.7066326952736,2370.8697769011646,2192.132423004807,2192.132423004807,0.0,0.0,0.0,0.0,0.0,0.0,2192.132423004807,Clothing,,,,,
,East,,2023-12-31,2199.0401816297,2020.1814650953263,2378.123527506406,2199.0401816297,2199.0401816297,0.0,0.0,0.0,0.0,0.0,0.0,2199.0401816297,Clothing,,,,,
,East,,2024-01-31,2205.947940254593,2023.036963871848,2392.438974560648,2205.9479385990026,2205.947941949457,0.0,0.0,0.0,0.0,0.0,0.0,2205.947940254593,Clothing,,,,,
,East,,2024-02-29,2212.4100370327187,2034.802716614332,2395.6553243609355,2212.4100317140937,2212.4100426313994,0.0,0.0,0.0,0.0,0.0,0.0,2212.4100370327187,Clothing,,,,,
,East,,2024-03-31,2219.3177956576114,2039.8756439775775,2390.952280198849,2219.3177858537115,2219.317806493961,0.0,0.0,0.0,0.0,0.0,0.0,2219.3177956576114,Clothing,,,,,
,East,,2024-04-30,2226.002723359121,2034.568799894076,2410.699686212363,2226.0027082457323,2226.0027399839432,0.0,0.0,0.0,0.0,0.0,0.0,2226.002723359121,Clothing,,,,,
,East,,2024-05-31,2232.9104819840136,2055.256318035145,2410.8130732976274,2232.910460587322,2232.9105052379846,0.0,0.0,0.0,0.0,0.0,0.0,2232.9104819840136,Clothing,,,,,
,East,,2024-06-30,2239.595409685523,2066.137508929751,2427.747914519626,2239.5953805941,2239.595441105687,0.0,0.0,0.0,0.0,0.0,0.0,2239.595409685523,Clothing,,,,,
,East,,2023-01-31,2245.000436,2008.801298853212,2465.8860784164376,2245.000436,2245.000436,0.0,0.0,0.0,0.0,0.0,0.0,2245.000436,Electronics,,,,,
,East,,2023-02-28,2214.885197964072,1985.137454823879,2436.690119889064,2214.885197964072,2214.885197964072,0.0,0.0,0.0,0.0,0.0,0.0,2214.885197964072,Electronics,,,,,
,East,,2023-03-31,2181.54332726886,1925.2487053480008,2425.4586771363734,2181.54332726886,2181.54332726886,0.0,0.0,0.0,0.0,0.0,0.0,2181.54332726886,Electronics,,,,,
,East,,2023-04-30,2149.2770007990016,1902.4608377893048,2386.384546915265,2149.2770007990016,2149.2770007990016,0.0,0.0,0.0,0.0,0.0,0.0,2149.2770007990016,Electronics,,,,,
,East,,2023-05-31,2115.9351300966678,1859.9361546226528,2377.223717841332,2115.9351300966678,2115.9351300966678,0.0,0.0,0.0,0.0,0.0,0.0,2115.9351300966678,Electronics,,,,,
,East,,2023-06-30,2083.6688036112587,1836.9910856319216,2320.6437730842845,2083.6688036112587,2083.6688036112587,0.0,0.0,0.0,0.0,0.0,0.0,2083.6688036112587,Electronics,,,,,
,East,,2023-07-31,2050.326932893469,1783.75607676968,2290.7393215321417,2050.326932893469,2050.326932893469,0.0,0.0,0.0,0.0,0.0,0.0,2050.326932893469,Electronics,,,,,
,East,,2023-08-31,2016.9850621879395,1778.816245538698,2264.764200526203,2016.9850621879395,2016.9850621879395,0.0,0.0,0.0,0.0,0.0,0.0,2016.9850621879395,Electronics,,,,,
,East,,2023-09-30,1984.7187356798936,1748.9434594458655,2218.559568515765,1984.7187356798936,1984.7187356798936,0.0,0.0,0.0,0.0,0.0,0.0,1984.7187356798936,Electronics,,,,,
,East,,2023-10-31,1951.3768649741064,1715.877397175471,2209.7404508197924,1951.3768649741064,1951.3768649741064,0.0,0.0,0.0,0.0,0.0,0.0,1951.3768649741064,Electronics,,,,,
,East,,2023-11-30,1919.1105384846355,1691.8788745390614,2163.6769446534104,1919.1105384846355,1919.1105384846355,0.0,0.0,0.0,0.0,0.0,0.0,1919.1105384846355,Electronics,,,,,
,East,,2023-12-31,1885.768667778848,1649.2270796415617,2122.671647459706,1885.768667778848,1885.768667778848,0.0,0.0,0.0,0.0,0.0,0.0,1885.768667778848,Electronics,,,,,
,East,,2024-01-31,1852.426797073061,1613.2395132483027,2095.1718458806117,1852.426795484277,1852.4267984954613,0.0,0.0,0.0,0.0,0.0,0.0,1852.426797073061,Electronics,,,,,
,East,,2024-02-29,1821.2360147999048,1562.7414972357578,2049.4283023773737,1821.2360096446423,1821.2360194132489,0.0,0.0,0.0,0.0,0.0,0.0,1821.2360147999048,Electronics,,,,,
,East,,2024-03-31,1787.8941440941182,1542.3888274385602,2031.9289166109495,1787.8941341458833,1787.894153685236,0.0,0.0,0.0,0.0,0.0,0.0,1787.8941440941182,Electronics,,,,,
,East,,2024-04-30,1755.627817604647,1512.0211775987698,2002.5991718233488,1755.627801448127,1755.6278327799089,0.0,0.0,0.0,0.0,0.0,0.0,1755.627817604647,Electronics,,,,,
,East,,2024-05-31,1722.2859468988595,1480.7460664813498,1953.3664820241424,1722.28592462313,1722.2859679107803,0.0,0.0,0.0,0.0,0.0,0.0,1722.2859468988595,Electronics,,,,,
,East,,2024-06-30,1690.019620409388,1449.0304933098298,1932.1743923644808,1690.0195913710047,1690.0196490452663,0.0,0.0,0.0,0.0,0.0,0.0,1690.019620409388,Electronics,,,,,
,East,,2023-01-31,2014.045789,1858.875187516266,2168.2067452241217,2014.045789,2014.045789,0.0,0.0,0.0,0.0,0.0,0.0,2014.045789,Furniture,,,,,
,East,,2023-02-28,2032.0912942802397,1877.3291860500424,2187.226081768865,2032.0912942802397,2032.0912942802397,0.0,0.0,0.0,0.0,0.0,0.0,2032.0912942802397,Furniture,,,,,
,East,,2023-03-31,2052.070246493547,1885.9086855402172,2208.857594529817,2052.070246493547,2052.070246493547,0.0,0.0,0.0,0.0,0.0,0.0,2052.070246493547,Furniture,,,,,
,East,,2023-04-30,2071.404716354858,1911.4238187660624,2234.581455749622,2071.404716354858,2071.404716354858,0.0,0.0,0.0,0.0,0.0,0.0,2071.404716354858,Furniture,,,,,
,East,,2023-05-31,2091.3836684878665,1932.7214854756392,2254.5250805341425,2091.3836684878665,2091.3836684878665,0.0,0.0,0.0,0.0,0.0,0.0,2091.3836684878665,Furniture,,,,,
,East,,2023-06-30,2110.7181382601684,1954.308959360971,2266.44271310372,2110.7181382601684,2110.7181382601684,0.0,0.0,0.0,0.0,0.0,0.0,2110.7181382601684,Furniture,,,,,
,East,,2023-07-31,2130.697090328635,1987.59898352084,2282.073592169231,2130.697090328635,2130.697090328635,0.0,0.0,0.0,0.0,0.0,0.0,2130.697090328635,Furniture,,,,,
,East,,2023-08-31,2150.676042427832,1993.9467448562011,2303.672409639298,2150.676042427832,2150.676042427832,0.0,0.0,0.0,0.0,0.0,0.0,2150.676042427832,Furniture,,,,,
,East,,2023-09-30,2170.0105121382494,2009.4395694808363,2328.376780335824,2170.0105121382494,2170.0105121382494,0.0,0.0,0.0,0.0,0.0,0.0,2170.0105121382494,Furniture,,,,,
,East,,2023-10-31,2189.989464190403,2026.6065610707697,2340.354956499312,2189.989464190403,2189.989464190403,0.0,0.0,0.0,0.0,0.0,0.0,2189.989464190403,Furniture,,,,,
,East,,2023-11-30,2209.323933918294,2051.9992378202664,2363.9999362976173,2209.323933918294,2209.323933918294,0.0,0.0,0.0,0.0,0.0,0.0,2209.323933918294,Furniture,,,,,
,East,,2023-12-31,2229.302885970448,2070.884415103614,2378.292997565347,2229.302885970448,2229.302885970448,0.0,0.0,0.0,0.0,0.0,0.0,2229.302885970448,Furniture,,,,,
,East,,2024-01-31,2249.2818380226017,2099.7053519280757,2404.3027394458377,2249.281836819194,2249.281839511538,0.0,0.0,0.0,0.0,0.0,0.0,2249.2818380226017,Furniture,,,,,
,East,,2024-02-29,2267.9718254262293,2109.3139694561746,2420.957764240795,2267.971821633179,2267.9718303478144,0.0,0.0,0.0,0.0,0.0,0.0,2267.9718254262293,Furniture,,,,,
,East,,2024-03-31,2287.9507774783838,2128.198220213738,2432.669221551747,2287.9507699777632,2287.9507867801963,0.0,0.0,0.0,0.0,0.0,0.0,2287.9507774783838,Furniture,,,,,
,East,,2024-04-30,2307.285247206274,2155.222615294359,2453.561605686801,2307.285234612814,2307.285260674972,0.0,0.0,0.0,0.0,0.0,0.0,2307.285247206274,Furniture,,,,,
,East,,2024-05-31,2327.264199258428,2177.246977338487,2484.409046846134,2327.264181131452,2327.2642184553483,0.0,0.0,0.0,0.0,0.0,0.0,2327.264199258428,Furniture,,,,,
,East,,2024-06-30,2346.5986689863184,2192.5885715501645,2495.091702268788,2346.598646036458,2346.5986954053,0.0,0.0,0.0,0.0,0.0,0.0,2346.5986689863184,Furniture,,,,,
,East,,2023-01-31,1833.384142,1631.7202371118929,2033.5319687873257,1833.384142,1833.384142,0.0,0.0,0.0,0.0,0.0,0.0,1833.384142,Sports,,,,,
,East,,2023-02-28,1861.5762267784428,1661.910790332032,2072.814703039679,1861.5762267784428,1861.5762267784428,0.0,0.0,0.0,0.0,0.0,0.0,1861.5762267784428,Sports,,,,,
,East,,2023-03-31,1892.788892323031,1698.0932913851325,2084.668937312631,1892.788892323031,1892.788892323031,0.0,0.0,0.0,0.0,0.0,0.0,1892.788892323031,Sports,,,,,
,East,,2023-04-30,1922.994697747705,1706.1819195518644,2122.9204594461416,1922.994697747705,1922.994697747705,0.0,0.0,0.0,0.0,0.0,0.0,1922.994697747705,Sports,,,,,
,East,,2023-05-31,1954.207363583017,1771.879653016345,2164.874972647155,1954.207363583017,1954.207363583017,0.0,0.0,0.0,0.0,0.0,0.0,1954.207363583017,Sports,,,,,
,East,,2023-06-30,1984.4131694777825,1767.420883577566,2175.54613714065,1984.4131694777825,1984.4131694777825,0.0,0.0,0.0,0.0,0.0,0.0,1984.4131694777825,Sports,,,,,
,East,,2023-07-31,2015.6258357830327,1813.8832031536297,2212.642313581108,2015.6258357830327,2015.6258357830327,0.0,0.0,0.0,0.0,0.0,0.0,2015.6258357830327,Sports,,,,,
,East,,2023-08-31,2046.83850205832,1840.220813120968,2262.474607707188,2046.83850205832,2046.83850205832,0.0,0.0,0.0,0.0,0.0,0.0,2046.83850205832,Sports,,,,,
,East,,2023-09-30,2077.0443079746387,1869.1907517797567,2284.5639257470643,2077.0443079746387,2077.0443079746387,0.0,0.0,0.0,0.0,0.0,0.0,2077.0443079746387,Sports,,,,,
,East,,2023-10-31,2108.2569741323905,1912.515136673096,2296.2005895244947,2108.2569741323905,2108.2569741323905,0.0,0.0,0.0,0.0,0.0,0.0,2108.2569741323905,Sports,,,,,
,East,,2023-11-30,2138.462780091505,1935.4837059908373,2343.0588963051005,2138.462780091505,2138.462780091505,0.0,0.0,0.0,0.0,0.0,0.0,2138.462780091505,Sports,,,,,
,East,,2023-12-31,2169.675446249257,1970.5517419402552,2377.3946097272724,2169.675446249257,2169.675446249257,0.0,0.0,0.0,0.0,0.0,0.0,2169.675446249257,Sports,,,,,
,East,,2024-01-31,2200.888112407009,1997.7535540820863,2390.282819297005,2200.888111078752,2200.888113915684,0.0,0.0,0.0,0.0,0.0,0.0,2200.888112407009,Sports,,,,,
,East,,2024-02-29,2230.0870581674862,2033.6942620146028,2435.1677946736854,2230.0870535082195,2230.087063005399,0.0,0.0,0.0,0.0,0.0,0.0,2230.0870581674862,Sports,,,,,
,East,,2024-03-31,2261.299724325238,2066.629369988565,2462.9779718406494,2261.29971531458,2261.2997335961804,0.0,0.0,0.0,0.0,0.0,0.0,2261.299724325238,Sports,,,,,
,East,,2024-04-30,2291.505530284353,2093.4760692881896,2505.0875615894133,2291.505515783361,2291.505545511225,0.0,0.0,0.0,0.0,0.0,0.0,2291.505530284353,Sports,,,,,
,East,,2024-05-31,2322.7181964421047,2124.975020405747,2524.767246090301,2322.718176478108,2322.718219038179,0.0,0.0,0.0,0.0,0.0,0.0,2322.7181964421047,Sports,,,,,
,East,,2024-06-30,2352.9240024012192,2160.217141457928,2576.812542138765,2352.923974929364,2352.924032425348,0.0,0.0,0.0,0.0,0.0,0.0,2352.9240024012192,Sports,,,,,
,East,,2023-01-31,2046.799769,1906.8392722172573,2177.997113657141,2046.799769,2046.799769,0.0,0.0,0.0,0.0,0.0,0.0,2046.799769,Toys,,,,,
,East,,2023-02-28,2056.6503857652697,1928.9631809523328,2188.144350944244,2056.6503857652697,2056.6503857652697,0.0,0.0,0.0,0.0,0.0,0.0,2056.6503857652697,Toys,,,,,
,East,,2023-03-31,2067.556425771484,1939.3985208283527,2199.4798213379536,2067.556425771484,2067.556425771484,0.0,0.0,0.0,0.0,0.0,0.0,2067.556425771484,Toys,,,,,
,East,,2023-04-30,2078.110657973025,1940.569385267141,2213.5068133477625,2078.110657973025,2078.110657973025,0.0,0.0,0.0,0.0,0.0,0.0,2078.110657973025,Toys,,,,,
,East,,2023-05-31,2089.016697888598,1955.046884843715,2233.984339690638,2089.016697888598,2089.016697888598,0.0,0.0,0.0,0.0,0.0,0.0,2089.016697888598,Toys,,,,,
,East,,2023-06-30,2099.570930055138,1968.1440066831733,2225.3072423092917,2099.570930055138,2099.570930055138,0.0,0.0,0.0,0.0,0.0,0.0,2099.570930055138,Toys,,,,,
,East,,2023-07-31,2110.476969977526,1983.5373614363584,2241.247814682423,2110.476969977526,2110.476969977526,0.0,0.0,0.0,0.0,0.0,0.0,2110.476969977526,Toys,,,,,
,East,,2023-08-31,2121.3830099039537,1989.752522460762,2235.0739815586003,2121.3830099039537,2121.3830099039537,0.0,0.0,0.0,0.0,0.0,0.0,2121.3830099039537,Toys,,,,,
,East,,2023-09-30,2131.9372420165346,1997.520370211754,2273.951130778888,2131.9372420165346,2131.9372420165346,0.0,0.0,0.0,0.0,0.0,0.0,2131.9372420165346,Toys,,,,,
,East,,2023-10-31,2142.8432818441065,2002.902636380055,2273.188258149224,2142.8432818441065,2142.8432818441065,0.0,0.0,0.0,0.0,0.0,0.0,2142.8432818441065,Toys,,,,,
,East,,2023-11-30,2153.397513935305,2022.2969192888236,2285.969497085571,2153.397513935305,2153.397513935305,0.0,0.0,0.0,0.0,0.0,0.0,2153.397513935305,Toys,,,,,
,East,,2023-12-31,2164.303553762877,2034.1355507212395,2290.9295067208377,2164.303553762877,2164.303553762877,0.0,0.0,0.0,0.0,0.0,0.0,2164.303553762877,Toys,,,,,
,East,,2024-01-31,2175.2095935904485,2033.882452392674,2313.039703455619,2175.2095923155225,2175.209595074482,0.0,0.0,0.0,0.0,0.0,0.0,2175.2095935904485,Toys,,,,,
,East,,2024-02-29,2185.4120179452743,2053.621591720603,2306.2223707760795,2185.412013921044,2185.412022480163,0.0,0.0,0.0,0.0,0.0,0.0,2185.4120179452743,Toys,,,,,
,East,,2024-03-31,2196.318057772846,2060.744105334643,2329.8930325785914,2196.3180495184706,2196.318066527724,0.0,0.0,0.0,0.0,0.0,0.0,2196.318057772846,Toys,,,,,
,East,,2024-04-30,2206.8722898640444,2080.4018866385463,2337.3464924507034,2206.872276269525,2206.872303690772,0.0,0.0,0.0,0.0,0.0,0.0,2206.8722898640444,Toys,,,,,
,East,,2024-05-31,2217.7783296916164,2088.3237279553,2336.9461026326653,2217.778309925455,2217.778348709592,0.0,0.0,0.0,0.0,0.0,0.0,2217.7783296916164,Toys,,,,,
,East,,2024-06-30,2228.332561782815,2099.626994594022,2364.9444011433407,2228.332535340893,2228.332586558365,0.0,0.0,0.0,0.0,0.0,0.0,2228.332561782815,Toys,,,,,
