Customer_ID,Name,Age,Gender,Location,Product_Category,Purchase_Amount,Purchase_Date,Loyalty_Points,Website_Visits,Preferred_Payment_Method
CUST4661,Customer_3661,56,Female,West,Toys,241.32,2024-04-30,349,10,Cash
CUST4662,Customer_3662,58,Male,North,Fashion,198.62,2024-09-07,640,23,Cash
CUST4663,Customer_3663,25,Male,South,Electronics,289.39,2024-12-29,770,33,Debit Card
CUST4664,Customer_3664,18,Male,West,Toys,81.1,2024-09-29,523,39,Net Banking
CUST4665,Customer_3665,64,Female,West,Beauty,143.62,2024-01-05,31,7,Debit Card
CUST4666,Customer_3666,55,Male,South,Toys,170.16,2024-02-20,626,41,Net Banking
CUST4667,Customer_3667,28,Male,North,Home,262.59,2024-03-27,886,4,Debit Card
CUST4668,Customer_3668,35,Male,South,Electronics,392.16,2024-09-15,535,48,UPI
CUST4669,Customer_3669,34,Male,North,Home,127.12,2024-08-19,249,8,Credit Card
CUST4670,Customer_3670,41,Female,West,Electronics,180.45,2024-07-31,38,50,Net Banking
CUST4671,Customer_3671,48,Male,North,Toys,414.66,2024-05-17,794,29,Cash
CUST4672,Customer_3672,34,Female,South,Beauty,36.06,2024-12-19,452,50,UPI
CUST4673,Customer_3673,60,Female,North,Fashion,326.14,2024-07-18,166,34,Credit Card
CUST4674,Customer_3674,36,Male,West,Electronics,282.24,2024-04-20,200,22,Credit Card
CUST4675,Customer_3675,42,Male,North,Toys,156.73,2024-09-27,294,45,Net Banking
CUST4676,Customer_3676,34,Male,South,Fashion,361.18,2024-12-15,919,35,Cash
CUST4677,Customer_3677,43,Female,North,Toys,224.53,2024-01-22,337,23,Debit Card
CUST4678,Customer_3678,25,Female,West,Electronics,146.11,2024-04-17,237,26,Net Banking
CUST4679,Customer_3679,65,Female,West,Fashion,213.37,2024-07-05,170,33,Net Banking
CUST4680,Customer_3680,35,Male,West,Electronics,171.6,2024-07-21,372,15,Net Banking
CUST4681,Customer_3681,48,Female,East,Electronics,483.56,2024-05-14,271,40,UPI
CUST4682,Customer_3682,57,Female,North,Home,276.3,2024-01-21,481,21,UPI
CUST4683,Customer_3683,51,Female,West,Home,224.93,2024-12-26,58,23,Debit Card
CUST4684,Customer_3684,65,Female,West,Toys,25.95,2024-06-29,770,5,Net Banking
CUST4685,Customer_3685,23,Male,West,Toys,129.89,2024-03-14,752,48,Credit Card
CUST4686,Customer_3686,45,Female,North,Beauty,28.65,2024-06-14,741,16,Cash
CUST4687,Customer_3687,62,Male,North,Home,499.52,2024-02-11,159,7,UPI
CUST4688,Customer_3688,49,Female,North,Fashion,179.57,2024-11-24,84,2,UPI
CUST4689,Customer_3689,25,Male,West,Home,471.43,2024-03-24,872,3,UPI
CUST4690,Customer_3690,55,Male,East,Fashion,108.34,2024-11-26,600,39,Debit Card
CUST4691,Customer_3691,28,Female,South,Home,291.09,2024-05-14,249,40,Net Banking
CUST4692,Customer_3692,36,Female,South,Beauty,477.1,2024-06-05,541,33,Cash
CUST4693,Customer_3693,40,Female,West,Fashion,53.57,2024-11-25,539,50,Debit Card
CUST4694,Customer_3694,22,Female,East,Home,372.28,2024-01-24,384,25,Debit Card
CUST4695,Customer_3695,48,Male,West,Electronics,317.21,2024-09-17,424,6,Cash
CUST4696,Customer_3696,45,Female,South,Home,383.21,2024-10-12,267,26,Debit Card
CUST4697,Customer_3697,39,Male,East,Home,402.04,2024-06-30,548,37,UPI
CUST4698,Customer_3698,19,Male,East,Toys,234.98,2024-11-09,710,41,Debit Card
CUST4699,Customer_3699,19,Male,South,Beauty,293.71,2024-04-03,656,27,Net Banking
CUST4700,Customer_3700,54,Female,North,Beauty,69.17,2024-01-09,267,9,UPI
CUST4701,Customer_3701,47,Male,West,Fashion,51.85,2024-05-10,289,38,Debit Card
CUST4702,Customer_3702,57,Male,North,Beauty,45.54,2024-08-07,119,8,Credit Card
CUST4703,Customer_3703,40,Male,South,Toys,185.54,2024-04-10,358,24,Net Banking
CUST4704,Customer_3704,22,Female,South,Fashion,82.69,2024-10-28,241,40,Debit Card
CUST4705,Customer_3705,55,Male,East,Toys,124.78,2024-04-08,482,21,Debit Card
CUST4706,Customer_3706,43,Male,South,Electronics,199.17,2024-01-18,341,7,Debit Card
CUST4707,Customer_3707,19,Female,South,Electronics,213.17,2024-05-28,860,41,Cash
CUST4708,Customer_3708,43,Female,North,Home,204.02,2024-07-04,722,22,Debit Card
CUST4709,Customer_3709,37,Female,South,Beauty,210.58,2024-03-16,230,26,Debit Card
CUST4710,Customer_3710,20,Female,East,Home,263.08,2024-04-12,974,47,Credit Card
CUST4711,Customer_3711,24,Female,South,Fashion,441.18,2024-11-19,398,18,Credit Card
CUST4712,Customer_3712,61,Male,North,Home,216.5,2024-07-10,660,50,Credit Card
CUST4713,Customer_3713,69,Female,North,Home,321.55,2024-01-07,15,11,Debit Card
CUST4714,Customer_3714,36,Male,North,Fashion,340.07,2024-10-21,438,28,UPI
CUST4715,Customer_3715,34,Male,East,Beauty,383.22,2024-10-02,476,17,UPI
CUST4716,Customer_3716,47,Female,East,Toys,256.98,2024-07-06,323,26,Credit Card
CUST4717,Customer_3717,62,Female,North,Electronics,387.78,2024-06-03,292,16,Credit Card
CUST4718,Customer_3718,37,Female,North,Toys,174.45,2024-09-18,805,40,UPI
CUST4719,Customer_3719,38,Female,North,Home,235.03,2024-06-11,435,42,Net Banking
CUST4720,Customer_3720,47,Male,North,Beauty,230.18,2024-10-01,328,24,UPI
CUST4721,Customer_3721,50,Female,North,Home,206.95,2024-07-17,629,37,Cash
CUST4722,Customer_3722,59,Male,South,Home,53.0,2024-03-30,757,41,Credit Card
CUST4723,Customer_3723,43,Female,North,Home,319.28,2024-05-14,63,16,UPI
CUST4724,Customer_3724,29,Male,North,Electronics,346.52,2024-05-30,246,15,UPI
CUST4725,Customer_3725,33,Female,East,Toys,258.52,2024-03-22,737,35,Credit Card
CUST4726,Customer_3726,51,Female,West,Electronics,427.66,2024-01-11,692,37,Net Banking
CUST4727,Customer_3727,68,Male,West,Home,350.36,2024-04-24,45,32,Credit Card
CUST4728,Customer_3728,67,Female,North,Beauty,335.68,2024-05-19,633,31,Net Banking
CUST4729,Customer_3729,33,Male,East,Electronics,457.25,2024-06-01,29,29,Credit Card
CUST4730,Customer_3730,24,Female,South,Home,59.6,2024-10-20,734,19,Net Banking
CUST4731,Customer_3731,32,Female,North,Beauty,350.23,2024-10-25,179,4,Credit Card
CUST4732,Customer_3732,56,Female,North,Beauty,276.7,2024-07-12,456,41,UPI
CUST4733,Customer_3733,32,Male,North,Beauty,175.41,2024-03-09,454,46,Debit Card
CUST4734,Customer_3734,36,Female,East,Home,13.85,2024-03-18,563,30,Net Banking
CUST4735,Customer_3735,62,Female,North,Beauty,453.83,2024-06-15,380,7,Cash
CUST4736,Customer_3736,50,Male,East,Home,489.58,2024-11-15,369,22,Net Banking
CUST4737,Customer_3737,24,Female,West,Electronics,302.31,2024-01-26,585,7,Credit Card
CUST4738,Customer_3738,43,Male,North,Home,439.97,2024-07-22,229,6,Cash
CUST4739,Customer_3739,29,Male,East,Beauty,217.98,2024-07-09,715,46,UPI
CUST4740,Customer_3740,64,Male,South,Fashion,129.79,2024-06-07,475,40,Credit Card
CUST4741,Customer_3741,51,Male,West,Fashion,13.53,2024-10-07,918,7,Credit Card
CUST4742,Customer_3742,46,Female,North,Toys,311.28,2024-11-19,561,32,UPI
CUST4743,Customer_3743,61,Female,East,Toys,214.42,2024-07-10,913,17,UPI
CUST4744,Customer_3744,42,Female,North,Home,311.71,2024-06-05,177,40,Debit Card
CUST4745,Customer_3745,70,Female,West,Electronics,453.49,2024-03-04,827,43,UPI
CUST4746,Customer_3746,33,Female,East,Home,45.76,2024-12-19,32,48,Net Banking
CUST4747,Customer_3747,30,Male,South,Toys,205.21,2024-01-18,282,9,Debit Card
CUST4748,Customer_3748,48,Female,West,Home,121.42,2024-07-26,304,3,Cash
CUST4749,Customer_3749,44,Male,South,Home,419.52,2024-03-07,862,39,UPI
CUST4750,Customer_3750,21,Male,West,Home,175.59,2024-04-17,736,48,Debit Card
CUST4751,Customer_3751,54,Male,North,Beauty,56.58,2024-07-24,559,10,Net Banking
CUST4752,Customer_3752,38,Female,South,Home,12.37,2024-06-02,946,27,Debit Card
CUST4753,Customer_3753,52,Male,North,Toys,363.96,2024-04-11,366,49,Credit Card
CUST4754,Customer_3754,67,Female,North,Home,133.22,2024-01-01,207,14,Cash
CUST4755,Customer_3755,29,Male,North,Home,451.58,2024-07-24,102,14,Cash
CUST4756,Customer_3756,25,Male,East,Fashion,89.32,2024-02-09,960,43,Net Banking
CUST4757,Customer_3757,50,Female,East,Beauty,289.07,2024-02-09,885,33,Cash
CUST4758,Customer_3758,69,Female,South,Electronics,400.76,2024-10-10,828,30,Credit Card
CUST4759,Customer_3759,63,Female,East,Fashion,368.0,2024-06-03,927,43,Credit Card
CUST4760,Customer_3760,25,Female,West,Home,121.21,2024-01-26,921,37,Cash
CUST4761,Customer_3761,53,Male,North,Beauty,322.39,2024-07-06,888,49,Cash
CUST4762,Customer_3762,52,Male,East,Toys,36.95,2024-01-13,224,15,Credit Card
CUST4763,Customer_3763,35,Female,North,Home,397.16,2024-05-11,170,41,Debit Card
CUST4764,Customer_3764,66,Male,West,Beauty,425.01,2024-07-09,419,31,Cash
CUST4765,Customer_3765,36,Female,East,Home,161.68,2024-04-06,910,29,Cash
CUST4766,Customer_3766,56,Male,East,Electronics,249.37,2024-05-08,373,45,Cash
CUST4767,Customer_3767,49,Female,East,Electronics,46.01,2024-01-09,797,23,Debit Card
CUST4768,Customer_3768,38,Female,South,Fashion,223.23,2024-01-12,777,21,Credit Card
CUST4769,Customer_3769,56,Female,East,Toys,255.51,2024-06-10,272,21,Cash
CUST4770,Customer_3770,67,Male,West,Toys,167.86,2024-03-18,608,36,UPI
CUST4771,Customer_3771,63,Male,East,Home,308.32,2024-04-02,42,41,Net Banking
CUST4772,Customer_3772,36,Female,North,Home,139.35,2024-08-24,620,4,Net Banking
CUST4773,Customer_3773,46,Male,West,Home,48.72,2024-05-07,814,2,UPI
CUST4774,Customer_3774,60,Male,South,Electronics,242.77,2024-12-09,966,14,Net Banking
CUST4775,Customer_3775,38,Male,South,Fashion,113.65,2024-08-14,563,4,Credit Card
CUST4776,Customer_3776,23,Female,South,Home,176.71,2024-04-05,648,40,Net Banking
CUST4777,Customer_3777,48,Female,South,Toys,213.13,2024-10-15,209,40,Net Banking
CUST4778,Customer_3778,50,Male,North,Toys,79.31,2024-10-13,224,24,Net Banking
CUST4779,Customer_3779,51,Female,North,Beauty,58.14,2024-05-17,503,42,UPI
CUST4780,Customer_3780,21,Female,East,Beauty,311.29,2024-09-04,35,6,UPI
CUST4781,Customer_3781,59,Male,East,Fashion,487.82,2024-05-02,275,1,Net Banking
CUST4782,Customer_3782,67,Female,East,Home,161.19,2024-12-21,249,21,Debit Card
CUST4783,Customer_3783,35,Male,North,Fashion,114.67,2024-11-09,643,9,UPI
CUST4784,Customer_3784,56,Male,West,Fashion,82.45,2024-07-17,893,6,UPI
CUST4785,Customer_3785,52,Male,North,Beauty,279.91,2024-05-31,310,16,Cash
CUST4786,Customer_3786,54,Male,West,Beauty,413.52,2024-07-04,621,48,Net Banking
CUST4787,Customer_3787,39,Female,West,Toys,67.76,2024-12-04,647,14,Credit Card
CUST4788,Customer_3788,36,Male,North,Fashion,217.49,2024-06-16,406,3,Debit Card
CUST4789,Customer_3789,59,Female,East,Toys,318.96,2024-06-13,269,22,Debit Card
CUST4790,Customer_3790,43,Male,West,Fashion,172.63,2024-04-06,56,30,Cash
CUST4791,Customer_3791,43,Male,North,Fashion,248.61,2024-05-30,180,25,Net Banking
CUST4792,Customer_3792,44,Male,North,Electronics,209.05,2024-10-19,848,6,Net Banking
CUST4793,Customer_3793,23,Female,East,Beauty,245.85,2024-05-11,442,46,Credit Card
CUST4794,Customer_3794,43,Female,North,Beauty,234.82,2024-07-03,317,30,Cash
CUST4795,Customer_3795,63,Male,East,Toys,401.56,2024-05-24,889,46,UPI
CUST4796,Customer_3796,32,Female,West,Fashion,329.87,2024-05-28,511,44,Credit Card
CUST4797,Customer_3797,48,Male,West,Beauty,384.25,2024-01-15,899,50,Cash
CUST4798,Customer_3798,30,Male,West,Home,63.06,2024-11-20,74,9,Credit Card
CUST4799,Customer_3799,23,Male,East,Fashion,263.88,2024-06-08,170,39,Net Banking
CUST4800,Customer_3800,61,Male,North,Electronics,101.39,2024-11-08,305,28,Cash
CUST4801,Customer_3801,51,Female,South,Fashion,324.45,2024-05-11,62,42,Cash
CUST4802,Customer_3802,67,Female,North,Beauty,249.73,2024-10-16,664,38,Credit Card
CUST4803,Customer_3803,61,Female,South,Home,360.03,2024-03-07,697,50,Debit Card
CUST4804,Customer_3804,31,Male,East,Beauty,372.02,2024-05-29,500,30,Debit Card
CUST4805,Customer_3805,58,Male,West,Home,328.83,2024-03-14,633,36,Credit Card
CUST4806,Customer_3806,30,Female,North,Electronics,305.03,2024-02-28,796,47,Net Banking
CUST4807,Customer_3807,35,Female,South,Beauty,264.73,2024-06-21,378,28,Net Banking
CUST4808,Customer_3808,70,Male,East,Fashion,418.99,2024-02-08,781,13,Net Banking
CUST4809,Customer_3809,34,Female,West,Home,123.32,2024-06-24,557,43,UPI
CUST4810,Customer_3810,29,Male,West,Toys,99.23,2024-01-09,96,2,Credit Card
CUST4811,Customer_3811,25,Female,East,Fashion,360.65,2024-07-31,965,17,Cash
CUST4812,Customer_3812,32,Female,North,Fashion,222.37,2024-05-13,415,46,Net Banking
CUST4813,Customer_3813,45,Male,East,Beauty,211.02,2024-10-08,200,39,Credit Card
CUST4814,Customer_3814,33,Male,East,Electronics,260.41,2024-10-02,613,38,Net Banking
CUST4815,Customer_3815,52,Female,East,Fashion,213.67,2024-01-21,88,22,Debit Card
CUST4816,Customer_3816,52,Male,North,Electronics,13.97,2024-09-29,325,31,Cash
CUST4817,Customer_3817,18,Male,East,Beauty,128.28,2024-08-08,724,16,Net Banking
CUST4818,Customer_3818,49,Male,West,Beauty,69.5,2024-01-31,350,18,Net Banking
CUST4819,Customer_3819,60,Female,West,Electronics,314.06,2024-12-11,810,11,Debit Card
CUST4820,Customer_3820,38,Female,North,Fashion,333.07,2024-07-19,483,12,Net Banking
CUST4821,Customer_3821,19,Male,East,Fashion,350.46,2024-07-04,66,37,UPI
CUST4822,Customer_3822,56,Male,North,Fashion,280.42,2024-09-28,82,38,Debit Card
CUST4823,Customer_3823,65,Male,West,Fashion,40.01,2024-08-05,331,48,Debit Card
CUST4824,Customer_3824,53,Female,South,Toys,264.24,2024-02-11,131,35,Net Banking
CUST4825,Customer_3825,19,Female,East,Electronics,467.01,2024-11-29,519,35,UPI
CUST4826,Customer_3826,55,Female,East,Beauty,296.29,2024-07-23,980,50,Debit Card
CUST4827,Customer_3827,50,Female,West,Beauty,312.44,2024-08-08,85,41,Debit Card
CUST4828,Customer_3828,34,Male,East,Beauty,376.81,2024-03-20,39,7,Credit Card
CUST4829,Customer_3829,47,Female,North,Fashion,145.91,2024-10-16,485,8,Net Banking
CUST4830,Customer_3830,18,Female,West,Fashion,94.49,2024-06-29,740,4,Debit Card
CUST4831,Customer_3831,56,Female,North,Beauty,173.65,2024-08-30,47,38,Cash
CUST4832,Customer_3832,24,Male,East,Electronics,88.65,2024-04-17,593,18,Net Banking
CUST4833,Customer_3833,50,Female,West,Toys,464.3,2024-08-25,675,40,Credit Card
CUST4834,Customer_3834,45,Female,North,Beauty,247.26,2024-09-27,294,4,Cash
CUST4835,Customer_3835,21,Female,West,Beauty,435.98,2024-11-27,667,23,Cash
CUST4836,Customer_3836,55,Male,South,Electronics,47.31,2024-07-28,264,16,Debit Card
CUST4837,Customer_3837,52,Male,West,Electronics,65.55,2024-06-21,11,10,Credit Card
CUST4838,Customer_3838,63,Female,East,Electronics,102.82,2024-01-26,87,9,UPI
CUST4839,Customer_3839,37,Female,North,Home,355.97,2024-02-01,330,31,Cash
CUST4840,Customer_3840,61,Male,South,Beauty,294.1,2024-09-25,347,40,Debit Card
CUST4841,Customer_3841,43,Male,North,Home,181.25,2024-08-19,717,29,Debit Card
CUST4842,Customer_3842,37,Female,West,Home,442.81,2024-08-19,201,29,UPI
CUST4843,Customer_3843,59,Female,South,Electronics,169.83,2024-10-30,18,4,UPI
CUST4844,Customer_3844,59,Female,South,Beauty,62.19,2024-12-08,720,1,Net Banking
CUST4845,Customer_3845,26,Female,West,Electronics,35.1,2024-11-09,976,2,Cash
CUST4846,Customer_3846,46,Female,East,Beauty,346.76,2024-10-25,787,27,Cash
CUST4847,Customer_3847,18,Male,East,Beauty,355.54,2024-06-20,27,31,Cash
CUST4848,Customer_3848,58,Female,East,Electronics,301.07,2024-11-21,848,31,Net Banking
CUST4849,Customer_3849,18,Female,West,Toys,492.12,2024-01-29,970,6,Debit Card
CUST4850,Customer_3850,27,Female,East,Electronics,224.13,2024-07-22,2,6,Credit Card
CUST4851,Customer_3851,18,Male,South,Home,234.73,2024-07-03,888,14,Debit Card
CUST4852,Customer_3852,27,Female,North,Electronics,231.57,2024-10-05,368,17,Debit Card
CUST4853,Customer_3853,21,Male,East,Home,434.19,2024-01-13,948,30,Credit Card
CUST4854,Customer_3854,21,Female,South,Home,324.11,2024-07-21,547,6,Cash
CUST4855,Customer_3855,48,Male,East,Electronics,308.77,2024-08-04,165,42,Net Banking
CUST4856,Customer_3856,35,Male,East,Electronics,21.83,2024-09-02,706,20,Net Banking
CUST4857,Customer_3857,33,Female,West,Toys,305.02,2024-08-30,164,40,Net Banking
CUST4858,Customer_3858,43,Female,East,Fashion,107.65,2024-04-08,247,22,Cash
CUST4859,Customer_3859,32,Female,East,Electronics,245.83,2024-06-23,551,32,Credit Card
CUST4860,Customer_3860,19,Male,South,Beauty,228.27,2024-04-02,547,7,Debit Card
CUST4861,Customer_3861,30,Male,South,Electronics,478.15,2024-12-13,446,4,Cash
CUST4862,Customer_3862,20,Male,North,Home,132.19,2024-10-21,681,17,Net Banking
CUST4863,Customer_3863,19,Male,South,Fashion,65.18,2024-01-04,257,22,UPI
CUST4864,Customer_3864,57,Female,North,Beauty,219.54,2024-04-30,581,44,UPI
CUST4865,Customer_3865,21,Female,South,Electronics,476.17,2024-12-14,664,14,Cash
CUST4866,Customer_3866,70,Male,North,Electronics,456.74,2024-03-25,561,2,Cash
CUST4867,Customer_3867,37,Female,South,Home,100.1,2024-06-29,815,37,Cash
CUST4868,Customer_3868,21,Male,East,Electronics,432.65,2024-09-29,812,14,Net Banking
CUST4869,Customer_3869,44,Male,East,Beauty,89.29,2024-01-09,184,4,Cash
CUST4870,Customer_3870,30,Male,North,Home,413.15,2024-07-25,643,9,Cash
CUST4871,Customer_3871,33,Female,South,Fashion,56.66,2024-10-03,30,4,Debit Card
CUST4872,Customer_3872,63,Male,West,Home,231.96,2024-06-12,769,39,Net Banking
CUST4873,Customer_3873,57,Female,West,Beauty,79.92,2024-12-20,561,45,UPI
CUST4874,Customer_3874,36,Male,South,Fashion,267.72,2024-04-16,90,17,Net Banking
CUST4875,Customer_3875,67,Male,North,Fashion,24.91,2024-02-03,563,27,Credit Card
CUST4876,Customer_3876,48,Female,South,Home,81.73,2024-08-24,252,8,Cash
CUST4877,Customer_3877,28,Male,West,Fashion,425.58,2024-05-26,927,43,UPI
CUST4878,Customer_3878,45,Female,West,Toys,84.63,2024-03-25,377,12,Credit Card
CUST4879,Customer_3879,69,Male,South,Beauty,30.93,2024-08-02,485,35,Credit Card
CUST4880,Customer_3880,22,Male,East,Home,153.95,2024-09-15,74,11,UPI
CUST4881,Customer_3881,44,Male,North,Electronics,240.36,2024-02-17,555,39,Net Banking
CUST4882,Customer_3882,43,Male,West,Fashion,184.74,2024-12-20,851,6,UPI
CUST4883,Customer_3883,52,Male,South,Fashion,115.21,2024-08-31,880,8,Debit Card
CUST4884,Customer_3884,34,Male,North,Toys,35.31,2024-09-03,192,50,UPI
CUST4885,Customer_3885,25,Female,West,Fashion,90.63,2024-10-08,901,10,Net Banking
CUST4886,Customer_3886,35,Female,South,Beauty,450.73,2024-07-22,724,41,Cash
CUST4887,Customer_3887,19,Female,West,Home,202.93,2024-08-14,251,10,Net Banking
CUST4888,Customer_3888,58,Female,North,Toys,154.44,2024-04-23,924,24,Credit Card
CUST4889,Customer_3889,61,Male,North,Electronics,303.85,2024-01-29,159,40,UPI
CUST4890,Customer_3890,31,Female,North,Home,376.07,2024-02-07,541,22,Credit Card
CUST4891,Customer_3891,26,Male,North,Electronics,180.88,2024-02-07,485,1,Credit Card
CUST4892,Customer_3892,68,Male,East,Toys,281.09,2024-04-12,898,26,Net Banking
CUST4893,Customer_3893,50,Female,North,Electronics,331.36,2024-09-06,754,20,Credit Card
CUST4894,Customer_3894,56,Female,South,Beauty,302.78,2024-04-05,647,47,Credit Card
CUST4895,Customer_3895,49,Male,South,Beauty,226.13,2024-07-02,508,9,Credit Card
CUST4896,Customer_3896,52,Male,North,Home,45.93,2024-09-29,235,26,Net Banking
CUST4897,Customer_3897,33,Female,North,Electronics,250.58,2024-02-11,415,44,Net Banking
CUST4898,Customer_3898,68,Male,West,Home,204.9,2024-11-24,998,38,Debit Card
CUST4899,Customer_3899,34,Male,West,Toys,195.83,2024-06-15,220,27,UPI
CUST4900,Customer_3900,58,Male,South,Toys,418.81,2024-11-05,342,7,Net Banking
CUST4901,Customer_3901,43,Male,South,Electronics,394.57,2024-01-04,218,28,UPI
CUST4902,Customer_3902,64,Female,South,Home,123.78,2024-08-06,117,4,Debit Card
CUST4903,Customer_3903,24,Male,North,Beauty,78.37,2024-09-27,982,21,Credit Card
CUST4904,Customer_3904,26,Male,North,Home,171.76,2024-08-08,189,44,Debit Card
CUST4905,Customer_3905,25,Male,North,Beauty,455.57,2024-05-03,230,39,UPI
CUST4906,Customer_3906,58,Male,West,Beauty,206.82,2024-01-05,970,19,Debit Card
CUST4907,Customer_3907,49,Male,West,Fashion,229.46,2024-04-10,654,31,Credit Card
CUST4908,Customer_3908,69,Female,East,Electronics,151.71,2024-07-07,186,28,Credit Card
CUST4909,Customer_3909,29,Male,North,Beauty,247.37,2024-05-30,4,45,Net Banking
CUST4910,Customer_3910,36,Male,North,Home,240.6,2024-12-24,843,20,UPI
CUST4911,Customer_3911,26,Male,East,Beauty,291.13,2024-04-09,919,49,UPI
CUST4912,Customer_3912,23,Female,South,Fashion,413.22,2024-10-08,507,14,UPI
CUST4913,Customer_3913,50,Male,West,Toys,473.74,2024-05-18,546,15,UPI
CUST4914,Customer_3914,19,Male,North,Home,212.11,2024-04-07,502,47,Credit Card
CUST4915,Customer_3915,35,Female,South,Fashion,496.26,2024-07-06,501,17,Net Banking
CUST4916,Customer_3916,21,Male,North,Beauty,454.24,2024-04-06,61,4,Net Banking
CUST4917,Customer_3917,32,Male,West,Electronics,387.36,2024-02-18,881,17,UPI
CUST4918,Customer_3918,33,Male,North,Beauty,318.57,2024-01-02,966,8,Debit Card
CUST4919,Customer_3919,46,Female,West,Home,194.18,2024-08-07,95,3,Credit Card
CUST4920,Customer_3920,65,Female,West,Toys,274.22,2024-11-05,826,8,Credit Card
CUST4921,Customer_3921,45,Female,North,Electronics,389.92,2024-12-27,321,17,Net Banking
CUST4922,Customer_3922,18,Male,North,Beauty,355.65,2024-02-01,43,19,UPI
CUST4923,Customer_3923,24,Female,East,Electronics,28.56,2024-09-27,113,4,Debit Card
CUST4924,Customer_3924,70,Male,North,Toys,123.25,2024-08-13,314,46,Debit Card
CUST4925,Customer_3925,54,Female,West,Toys,307.48,2024-10-08,709,28,Cash
CUST4926,Customer_3926,59,Female,East,Electronics,459.48,2024-04-16,552,25,Cash
CUST4927,Customer_3927,25,Female,East,Beauty,25.13,2024-02-09,458,10,Debit Card
CUST4928,Customer_3928,44,Female,North,Electronics,159.91,2024-10-23,485,2,Net Banking
CUST4929,Customer_3929,53,Male,South,Fashion,20.71,2024-09-21,751,9,Debit Card
CUST4930,Customer_3930,24,Male,North,Toys,13.7,2024-07-16,683,29,Credit Card
CUST4931,Customer_3931,58,Female,West,Toys,19.42,2024-08-21,351,3,UPI
CUST4932,Customer_3932,34,Male,North,Toys,448.74,2024-05-02,777,37,Debit Card
CUST4933,Customer_3933,50,Female,South,Toys,154.42,2024-06-27,795,43,Net Banking
CUST4934,Customer_3934,62,Male,South,Beauty,259.17,2024-12-02,929,30,UPI
CUST4935,Customer_3935,23,Female,South,Toys,33.0,2024-06-17,307,11,UPI
CUST4936,Customer_3936,29,Male,South,Toys,44.81,2024-09-04,674,8,Net Banking
CUST4937,Customer_3937,21,Female,South,Toys,370.16,2024-06-20,217,29,Credit Card
CUST4938,Customer_3938,39,Female,West,Electronics,21.29,2024-01-27,908,33,UPI
CUST4939,Customer_3939,33,Male,West,Fashion,265.54,2024-04-09,115,24,Credit Card
CUST4940,Customer_3940,66,Female,West,Electronics,92.59,2024-09-20,547,9,Cash
CUST4941,Customer_3941,30,Female,East,Fashion,196.38,2024-10-09,464,35,Credit Card
CUST4942,Customer_3942,58,Female,North,Electronics,470.55,2024-06-19,812,49,Credit Card
CUST4943,Customer_3943,47,Male,East,Toys,228.56,2024-08-05,399,21,Cash
CUST4944,Customer_3944,67,Male,East,Toys,429.46,2024-09-22,942,22,Cash
CUST4945,Customer_3945,32,Female,South,Toys,254.87,2024-01-04,409,46,Net Banking
CUST4946,Customer_3946,58,Female,West,Fashion,391.73,2024-06-02,835,37,Debit Card
CUST4947,Customer_3947,66,Male,East,Toys,447.44,2024-12-13,997,23,Debit Card
CUST4948,Customer_3948,58,Male,South,Home,156.04,2024-10-19,150,42,Cash
CUST4949,Customer_3949,63,Female,West,Beauty,67.26,2024-10-29,131,18,Debit Card
CUST4950,Customer_3950,33,Male,East,Electronics,39.02,2024-07-15,108,39,Net Banking
CUST4951,Customer_3951,36,Male,South,Fashion,207.45,2024-09-20,838,9,Cash
CUST4952,Customer_3952,57,Male,North,Beauty,441.51,2024-07-11,702,23,UPI
CUST4953,Customer_3953,55,Female,South,Beauty,361.55,2024-10-31,435,43,Cash
CUST4954,Customer_3954,26,Female,North,Fashion,347.45,2024-09-18,618,45,Net Banking
CUST4955,Customer_3955,55,Male,West,Toys,74.9,2024-12-15,794,28,Debit Card
CUST4956,Customer_3956,26,Male,West,Fashion,393.45,2024-08-30,857,2,Credit Card
CUST4957,Customer_3957,41,Female,South,Electronics,268.88,2024-09-02,595,45,Cash
CUST4958,Customer_3958,34,Female,East,Electronics,151.84,2024-01-05,775,6,UPI
CUST4959,Customer_3959,29,Male,East,Fashion,14.57,2024-12-05,47,22,Net Banking
CUST4960,Customer_3960,68,Female,West,Fashion,374.91,2024-07-01,617,40,Net Banking
CUST4961,Customer_3961,22,Female,North,Home,460.31,2024-06-16,841,27,Cash
CUST4962,Customer_3962,39,Female,East,Fashion,438.06,2024-12-10,875,45,Debit Card
CUST4963,Customer_3963,42,Female,North,Fashion,174.27,2024-06-21,519,11,Cash
CUST4964,Customer_3964,38,Female,East,Electronics,202.93,2024-08-16,452,7,Net Banking
CUST4965,Customer_3965,21,Male,North,Beauty,462.89,2024-11-18,960,23,Net Banking
CUST4966,Customer_3966,35,Female,East,Toys,496.68,2024-10-01,339,43,Cash
CUST4967,Customer_3967,66,Female,South,Fashion,80.88,2024-09-13,194,34,Debit Card
CUST4968,Customer_3968,56,Male,North,Toys,298.04,2024-04-18,887,49,UPI
CUST4969,Customer_3969,42,Male,West,Electronics,388.87,2024-09-07,760,23,UPI
CUST4970,Customer_3970,40,Male,South,Fashion,388.49,2024-07-01,865,47,UPI
CUST4971,Customer_3971,28,Male,East,Toys,476.87,2024-09-29,490,47,Cash
CUST4972,Customer_3972,49,Female,South,Fashion,81.03,2024-11-17,730,41,UPI
