Product_ID,Sales_Date,Region,Category,Price,Quantity_Sold,Revenue,Cost
P0011,2023-09-10,East,Clothing,162.07,1,162.07,69.29
P0001,2023-03-08,North,Toys,53.6,7,375.2,158.77
P0010,2023-04-30,West,Clothing,25.35,10,253.5,120.26
P0005,2023-04-30,East,Electronics,691.15,13,8984.95,5609.42
P0017,2023-11-21,West,Sports,129.07,9,1161.63,495.64
P0001,2023-02-05,North,Sports,56.6,13,735.8,462.68
P0010,2023-08-28,East,Electronics,879.93,4,3519.72,1946.1
P0004,2023-04-20,West,Toys,74.54,9,670.86,309.2
P0009,2023-05-25,North,Clothing,121.51,1,121.51,76.68
P0009,2023-08-21,East,Furniture,442.95,9,3986.55,1789.79
P0007,2023-07-19,South,Clothing,55.07,3,165.21,86.91
P0010,2023-12-09,North,Clothing,184.61,7,1292.27,881.69
P0013,2023-06-15,North,Toys,114.1,1,114.1,46.2
P0014,2023-07-02,East,Sports,125.52,4,502.08,282.05
P0020,2023-10-15,North,Toys,56.15,7,393.05,248.15
P0014,2023-04-24,North,Furniture,365.44,17,6212.48,3994.11
P0020,2023-01-21,East,Toys,22.92,2,45.84,29.35
P0016,2023-01-10,South,Furniture,277.04,4,1108.16,565.65
P0008,2023-06-04,North,Toys,43.59,19,828.21,557.03
P0014,2023-08-04,North,Furniture,255.21,12,3062.52,1407.01
P0001,2023-04-23,South,Sports,140.34,14,1964.76,1330.2
P0008,2023-10-19,North,Electronics,851.39,18,15325.02,10707.94
P0004,2023-06-06,North,Electronics,960.75,8,7686.0,4186.7
P0010,2023-01-27,West,Toys,34.89,12,418.68,212.43
P0008,2023-11-29,South,Furniture,93.89,13,1220.57,808.61
P0012,2023-07-14,South,Clothing,138.85,19,2638.15,1573.9
P0011,2023-09-25,South,Toys,71.62,7,501.34,245.51
P0013,2023-07-24,North,Electronics,382.93,3,1148.79,678.47
P0017,2023-02-16,South,Electronics,209.48,5,1047.4,555.23
P0019,2023-09-20,East,Sports,234.48,13,3048.24,1435.53
P0009,2023-05-18,West,Clothing,160.49,3,481.47,263.93
P0018,2023-04-09,North,Sports,250.81,1,250.81,125.8
P0008,2023-01-22,South,Clothing,100.74,16,1611.84,669.47
P0012,2023-12-15,West,Electronics,941.98,9,8477.82,5914.17
P0004,2023-03-11,North,Sports,95.09,13,1236.17,645.75
P0013,2023-08-25,West,Electronics,621.43,19,11807.17,8190.75
P0020,2023-02-03,East,Toys,141.46,4,565.84,282.57
P0011,2023-10-10,South,Clothing,20.27,16,324.32,130.32
P0016,2023-12-28,North,Toys,87.08,18,1567.44,866.01
P0012,2023-06-27,North,Furniture,482.88,5,2414.4,1355.26
P0005,2023-11-05,North,Clothing,125.82,7,880.74,380.17
P0003,2023-05-02,East,Electronics,387.85,13,5042.05,2789.0
P0015,2023-03-01,South,Furniture,217.97,17,3705.49,1965.58
P0013,2023-11-11,East,Sports,193.94,3,581.82,291.68
P0014,2023-04-03,East,Electronics,403.37,11,4437.07,1855.17
P0001,2023-06-06,South,Toys,83.6,2,167.2,97.83
P0018,2023-03-17,West,Sports,73.67,19,1399.73,858.78
P0011,2023-01-05,East,Electronics,380.68,10,3806.8,1777.94
P0020,2023-05-01,South,Clothing,156.04,8,1248.32,690.29
P0007,2023-08-08,East,Sports,79.19,13,1029.47,609.19
P0002,2023-03-27,North,Clothing,74.51,5,372.55,195.9
P0018,2023-09-01,West,Furniture,375.91,18,6766.38,4407.02
P0015,2023-12-22,North,Toys,26.96,6,161.76,97.22
P0008,2023-09-21,East,Clothing,196.45,7,1375.15,727.81
P0017,2023-04-13,West,Electronics,365.49,12,4385.88,2415.28
P0010,2023-07-15,South,Sports,44.67,13,580.71,378.74
P0011,2023-12-13,West,Furniture,205.27,18,3694.86,2098.29
P0010,2023-05-01,North,Clothing,112.06,2,224.12,154.11
P0004,2023-08-08,West,Clothing,175.69,5,878.45,429.7
P0015,2023-09-14,West,Furniture,424.26,9,3818.34,2466.82
P0009,2023-08-12,West,Toys,73.74,16,1179.84,475.0
P0012,2023-07-06,South,Sports,160.54,9,1444.86,689.05
P0004,2023-09-22,West,Electronics,722.96,16,11567.36,5644.03
P0020,2023-10-09,North,Clothing,100.9,1,100.9,43.85
P0005,2023-04-10,North,Clothing,22.03,7,154.21,74.49
P0003,2023-09-26,West,Furniture,363.46,1,363.46,153.24
P0006,2023-08-28,North,Electronics,117.24,14,1641.36,731.33
P0002,2023-09-05,North,Sports,174.12,6,1044.72,684.36
P0006,2023-01-22,North,Toys,136.76,17,2324.92,1570.3
P0017,2023-06-20,South,Sports,140.23,11,1542.53,872.82
P0015,2023-03-05,East,Clothing,163.84,1,163.84,91.24
P0019,2023-07-17,North,Furniture,108.03,2,216.06,126.08
P0016,2023-02-09,East,Furniture,176.78,17,3005.26,1248.79
P0006,2023-06-06,South,Electronics,540.56,8,4324.48,2719.97
P0011,2023-03-23,East,Toys,100.37,3,301.11,163.27
P0013,2023-05-06,East,Electronics,165.27,10,1652.7,1088.46
P0009,2023-12-28,North,Furniture,221.81,8,1774.48,962.25
P0013,2023-12-05,East,Toys,42.39,5,211.95,102.65
P0017,2023-12-24,West,Clothing,131.35,15,1970.25,1354.77
P0014,2023-10-20,North,Furniture,424.81,14,5947.34,3506.1
P0015,2023-06-18,South,Clothing,130.87,16,2093.92,1224.68
P0011,2023-07-07,South,Furniture,449.53,6,2697.18,1527.49
P0001,2023-01-12,West,Electronics,442.84,10,4428.4,2634.03
P0002,2023-09-23,West,Electronics,386.11,13,5019.43,2205.58
P0005,2023-01-10,West,Toys,132.05,14,1848.7,1156.81
P0005,2023-11-15,North,Electronics,719.36,19,13667.84,5691.49
P0011,2023-11-22,North,Sports,242.29,9,2180.61,1226.74
P0020,2023-02-13,North,Sports,76.78,14,1074.92,468.45
P0011,2023-04-04,East,Electronics,514.89,4,2059.56,1011.15
P0008,2023-03-20,East,Electronics,552.91,9,4976.19,2464.37
P0003,2023-03-31,North,Clothing,147.03,15,2205.45,1148.32
P0012,2023-12-30,South,Electronics,459.55,3,1378.65,588.07
P0018,2023-06-16,North,Electronics,325.86,11,3584.46,2468.99
P0006,2023-04-10,East,Clothing,109.95,14,1539.3,625.33
P0012,2023-06-27,West,Sports,119.75,8,958.0,648.4
P0007,2023-03-07,South,Electronics,935.09,13,12156.17,5933.36
P0005,2023-04-07,West,Sports,219.56,5,1097.8,763.8
P0020,2023-08-14,South,Sports,37.94,17,644.98,306.22
P0012,2023-11-24,East,Electronics,108.26,2,216.52,116.0
P0007,2023-10-29,North,Toys,135.09,12,1621.08,1049.7
P0013,2023-04-22,South,Clothing,198.52,19,3771.88,1612.69
P0007,2023-02-28,East,Toys,112.23,1,112.23,59.91
P0004,2023-04-14,West,Electronics,868.73,17,14768.41,6040.39
P0018,2023-02-26,West,Sports,279.84,9,2518.56,1206.27
P0018,2023-12-16,South,Sports,46.46,17,789.82,321.3
P0020,2023-04-02,East,Electronics,965.97,9,8693.73,5111.02
P0015,2023-10-13,North,Sports,229.26,9,2063.34,1390.05
P0007,2023-10-11,West,Electronics,836.56,11,9202.16,4590.91
P0020,2023-03-08,West,Sports,228.88,3,686.64,304.94
P0010,2023-11-29,West,Clothing,189.32,16,3029.12,1593.39
P0015,2023-02-18,East,Electronics,645.25,12,7743.0,3216.13
P0005,2023-08-14,South,Sports,140.48,14,1966.72,1013.85
P0009,2023-05-23,North,Furniture,67.87,15,1018.05,450.59
P0018,2023-04-15,North,Furniture,453.09,12,5437.08,2202.55
P0016,2023-09-22,West,Toys,130.29,2,260.58,135.39
P0020,2023-01-29,East,Electronics,569.61,2,1139.22,493.09
P0009,2023-12-02,West,Electronics,884.05,4,3536.2,2053.49
P0005,2023-12-23,West,Electronics,757.81,15,11367.15,7604.33
P0001,2023-03-04,North,Furniture,116.15,4,464.6,297.6
P0001,2023-08-10,West,Electronics,891.1,11,9802.1,4177.38
P0014,2023-02-07,East,Clothing,33.44,9,300.96,165.36
P0005,2023-02-16,West,Toys,72.58,9,653.22,307.52
P0007,2023-05-19,West,Electronics,784.56,5,3922.8,2522.13
P0016,2023-05-28,South,Furniture,369.3,17,6278.1,3287.9
P0007,2023-04-27,East,Furniture,255.64,19,4857.16,1967.95
P0008,2023-10-03,North,Electronics,962.69,7,6738.83,2983.2
P0007,2023-09-19,North,Clothing,50.71,6,304.26,198.78
P0008,2023-01-15,East,Furniture,190.94,13,2482.22,1317.56
P0007,2023-07-29,South,Clothing,159.84,17,2717.28,1629.35
P0002,2023-01-14,West,Clothing,151.2,16,2419.2,1380.05
P0014,2023-04-09,North,Electronics,335.03,8,2680.24,1604.57
P0006,2023-01-30,South,Toys,110.64,18,1991.52,1120.91
P0008,2023-12-19,East,Sports,240.51,3,721.53,320.79
P0004,2023-11-23,South,Clothing,192.87,10,1928.7,1186.72
P0017,2023-05-27,South,Toys,143.97,15,2159.55,1044.96
P0013,2023-10-11,East,Furniture,280.94,7,1966.58,951.16
P0003,2023-10-08,South,Toys,115.03,6,690.18,419.58
P0019,2023-05-18,North,Sports,91.11,5,455.55,200.59
P0017,2023-11-10,East,Toys,29.15,15,437.25,251.21
P0001,2023-08-04,West,Clothing,39.43,3,118.29,77.58
P0013,2023-03-12,West,Electronics,204.88,7,1434.16,1000.62
P0020,2023-08-12,West,Sports,34.0,17,578.0,334.0
P0003,2023-11-04,West,Toys,111.08,9,999.72,535.91
P0020,2023-11-14,North,Electronics,656.2,3,1968.6,1066.89
P0009,2023-06-11,North,Sports,226.4,9,2037.6,929.1
P0011,2023-12-05,West,Sports,195.95,10,1959.5,979.16
P0017,2023-08-29,North,Clothing,78.52,8,628.16,301.5
P0011,2023-10-07,North,Furniture,462.03,4,1848.12,1138.18
P0010,2023-08-22,South,Sports,62.73,11,690.03,476.73
P0018,2023-09-04,West,Furniture,361.78,8,2894.24,1902.07
P0018,2023-11-23,North,Sports,138.74,4,554.96,293.76
P0019,2023-01-14,East,Electronics,230.62,4,922.48,520.64
P0016,2023-02-23,East,Clothing,171.0,8,1368.0,905.37
P0001,2023-06-15,South,Furniture,498.7,1,498.7,282.64
P0009,2023-09-05,East,Toys,58.47,8,467.76,272.74
P0007,2023-10-28,West,Sports,78.09,8,624.72,306.02
P0004,2023-08-06,North,Furniture,99.7,16,1595.2,848.92
P0002,2023-06-08,West,Toys,64.27,2,128.54,74.01
P0011,2023-09-12,West,Clothing,77.55,18,1395.9,845.9
P0003,2023-09-22,East,Electronics,222.87,2,445.74,182.91
P0020,2023-08-07,West,Electronics,591.03,8,4728.24,2125.66
P0005,2023-12-17,South,Toys,59.37,13,771.81,317.37
P0008,2023-10-01,West,Furniture,62.87,13,817.31,417.15
P0005,2023-12-27,South,Toys,26.53,6,159.18,84.96
P0011,2023-12-24,North,Furniture,336.36,8,2690.88,1552.67
P0005,2023-01-22,South,Furniture,159.77,12,1917.24,770.6
P0020,2023-08-13,North,Toys,96.31,6,577.86,307.43
P0017,2023-11-18,West,Electronics,439.56,1,439.56,276.57
P0014,2023-09-30,West,Electronics,555.77,7,3890.39,1769.46
P0008,2023-08-12,East,Sports,42.64,13,554.32,348.47
P0010,2023-11-10,South,Sports,37.95,18,683.1,445.15
P0003,2023-10-15,West,Toys,52.77,3,158.31,73.46
P0005,2023-12-31,North,Clothing,146.7,9,1320.3,765.21
P0008,2023-10-18,North,Furniture,423.01,3,1269.03,548.86
P0014,2023-06-11,East,Furniture,261.04,17,4437.68,2076.32
P0001,2023-11-04,West,Clothing,40.95,2,81.9,54.29
P0013,2023-04-21,West,Sports,251.75,15,3776.25,2045.85
P0010,2023-04-25,East,Clothing,80.21,13,1042.73,661.42
P0011,2023-12-05,North,Clothing,125.26,19,2379.94,1158.74
P0006,2023-06-18,South,Clothing,198.43,13,2579.59,1632.31
P0012,2023-06-01,South,Toys,61.42,5,307.1,189.63
P0011,2023-03-09,West,Toys,13.59,1,13.59,5.93
P0001,2023-07-20,North,Electronics,420.13,7,2940.91,1719.86
P0010,2023-03-14,East,Clothing,77.65,14,1087.1,637.97
P0008,2023-11-12,East,Furniture,306.73,5,1533.65,836.5
P0014,2023-05-30,South,Furniture,116.3,10,1163.0,641.96
P0019,2023-09-24,North,Sports,184.18,14,2578.52,1668.55
P0002,2023-09-29,East,Toys,136.01,7,952.07,444.29
P0011,2023-02-06,West,Electronics,630.71,1,630.71,255.53
P0018,2023-10-02,South,Toys,142.99,6,857.94,533.89
P0018,2023-10-10,North,Electronics,633.88,9,5704.92,3825.76
P0012,2023-04-23,North,Electronics,542.59,5,2712.95,1774.16
P0006,2023-08-05,South,Electronics,309.97,2,619.94,336.23
P0010,2023-02-02,East,Toys,119.71,18,2154.78,1239.5
P0019,2023-06-17,East,Clothing,148.58,6,891.48,380.47
P0010,2023-01-15,South,Clothing,165.28,7,1156.96,762.87
P0015,2023-04-10,East,Furniture,58.9,8,471.2,279.56
P0010,2023-03-16,West,Electronics,406.7,10,4067.0,2732.48
P0014,2023-06-25,East,Toys,53.24,12,638.88,375.94
P0010,2023-09-15,West,Furniture,286.17,11,3147.87,1484.38
P0009,2023-12-02,North,Sports,42.63,5,213.15,137.27
P0006,2023-03-17,East,Sports,238.13,9,2143.17,1437.2
P0019,2023-12-20,South,Clothing,159.32,5,796.6,438.07
P0007,2023-10-09,South,Furniture,361.03,7,2527.21,1106.25
P0019,2023-09-05,West,Sports,130.97,10,1309.7,587.29
P0002,2023-01-22,West,Clothing,103.01,14,1442.14,932.69
P0011,2023-09-23,East,Clothing,169.39,16,2710.24,1700.5
P0006,2023-02-12,East,Furniture,332.73,5,1663.65,947.09
P0007,2023-10-06,North,Electronics,396.34,16,6341.44,2729.35
P0020,2023-03-31,East,Furniture,339.41,11,3733.51,2579.11
P0013,2023-08-11,East,Furniture,463.3,10,4633.0,3123.74
P0013,2023-03-10,East,Sports,188.77,18,3397.86,1826.72
P0009,2023-02-25,South,Electronics,357.36,5,1786.8,859.8
P0014,2023-07-24,North,Clothing,118.43,10,1184.3,625.79
P0008,2023-10-23,West,Clothing,55.31,17,940.27,470.24
P0020,2023-12-13,East,Sports,29.59,15,443.85,270.21
P0003,2023-11-18,North,Electronics,503.11,5,2515.55,1113.39
P0020,2023-11-18,South,Furniture,438.94,17,7461.98,3313.49
P0014,2023-01-08,East,Clothing,48.44,6,290.64,184.23
P0015,2023-06-14,West,Electronics,448.06,12,5376.72,3304.45
P0005,2023-01-07,East,Sports,89.47,5,447.35,197.71
P0001,2023-09-12,North,Sports,291.87,19,5545.53,3774.43
P0009,2023-07-14,South,Sports,37.85,10,378.5,210.09
P0020,2023-08-07,South,Furniture,258.3,15,3874.5,1589.66
P0002,2023-10-09,South,Clothing,77.4,17,1315.8,541.99
P0001,2023-09-12,North,Toys,135.06,5,675.3,351.89
P0003,2023-11-26,West,Electronics,498.47,3,1495.41,943.5
P0015,2023-08-13,East,Toys,134.46,9,1210.14,719.17
P0002,2023-01-09,West,Clothing,124.33,19,2362.27,980.28
P0013,2023-07-14,West,Furniture,187.36,3,562.08,270.95
P0010,2023-08-23,West,Sports,149.36,12,1792.32,955.13
P0009,2023-11-28,West,Electronics,952.51,2,1905.02,1095.78
P0011,2023-05-27,South,Electronics,356.45,6,2138.7,1019.2
P0007,2023-04-19,West,Electronics,227.16,10,2271.6,1324.93
P0018,2023-12-29,North,Toys,30.38,2,60.76,26.24
P0019,2023-12-07,East,Clothing,154.43,3,463.29,262.55
P0003,2023-10-08,North,Furniture,354.55,8,2836.4,1180.86
P0013,2023-04-26,North,Electronics,351.46,16,5623.36,3186.22
P0011,2023-08-20,West,Sports,119.41,16,1910.56,1021.14
P0014,2023-07-10,East,Furniture,418.02,6,2508.12,1382.67
P0004,2023-09-11,North,Electronics,933.49,12,11201.88,4915.46
P0013,2023-04-09,South,Electronics,281.6,6,1689.6,968.37
P0012,2023-07-28,North,Clothing,157.22,8,1257.76,643.83
P0005,2023-09-08,West,Sports,251.39,7,1759.73,1165.87
P0020,2023-12-22,North,Furniture,269.36,19,5117.84,2779.49
P0010,2023-03-02,West,Toys,117.54,11,1292.94,605.93
P0015,2023-08-14,South,Furniture,240.79,5,1203.95,765.09
P0011,2023-12-26,East,Furniture,440.26,4,1761.04,959.3
P0004,2023-07-11,South,Toys,81.28,11,894.08,593.18
P0005,2023-11-15,East,Sports,106.14,14,1485.96,748.72
P0014,2023-12-11,North,Electronics,722.43,15,10836.45,7317.68
P0005,2023-12-26,West,Clothing,165.58,2,331.16,147.44
P0007,2023-08-04,South,Furniture,193.18,8,1545.44,877.17
P0007,2023-12-21,North,Furniture,280.02,11,3080.22,1564.2
P0005,2023-08-24,East,Furniture,97.93,3,293.79,143.66
P0008,2023-06-28,East,Furniture,394.33,10,3943.3,2019.43
P0017,2023-02-04,South,Furniture,198.24,1,198.24,95.6
P0015,2023-12-12,North,Electronics,975.07,15,14626.05,7527.21
P0003,2023-03-09,North,Sports,115.44,13,1500.72,907.24
P0020,2023-08-09,South,Electronics,946.38,4,3785.52,2492.4
P0002,2023-03-18,West,Toys,121.06,17,2058.02,886.38
P0013,2023-08-26,North,Toys,49.22,18,885.96,531.37
P0012,2023-02-28,South,Sports,206.87,5,1034.35,621.3
P0009,2023-02-05,North,Clothing,193.99,11,2133.89,1307.93
P0013,2023-10-05,East,Furniture,430.87,5,2154.35,1428.12
P0007,2023-06-03,North,Sports,270.08,2,540.16,301.16
P0007,2023-03-04,South,Toys,32.87,11,361.57,166.56
P0008,2023-05-19,South,Sports,70.73,17,1202.41,584.15
P0005,2023-10-04,West,Toys,63.85,8,510.8,258.3
P0010,2023-08-12,North,Clothing,43.52,8,348.16,179.04
P0003,2023-06-13,East,Furniture,385.68,6,2314.08,1460.42
P0017,2023-10-02,North,Sports,90.54,10,905.4,623.62
P0012,2023-09-09,East,Furniture,472.34,17,8029.78,5318.95
P0003,2023-09-13,West,Toys,71.77,12,861.24,363.37
P0008,2023-09-28,West,Sports,211.41,8,1691.28,1103.95
P0014,2023-04-16,South,Sports,279.96,16,4479.36,2354.66
P0014,2023-02-11,North,Furniture,462.26,17,7858.42,3311.01
P0013,2023-09-18,North,Furniture,248.23,15,3723.45,2185.0
P0015,2023-09-26,East,Electronics,318.82,4,1275.28,866.69
P0009,2023-05-26,North,Toys,13.69,8,109.52,65.38
P0018,2023-08-20,North,Furniture,432.87,10,4328.7,2289.37
P0005,2023-11-22,South,Furniture,225.88,12,2710.56,1595.65
P0011,2023-07-29,North,Furniture,110.36,8,882.88,554.01
P0005,2023-11-22,South,Furniture,172.03,7,1204.21,613.41
P0018,2023-01-07,North,Toys,113.21,9,1018.89,548.62
P0002,2023-07-27,North,Toys,139.49,7,976.43,407.25
P0008,2023-05-23,North,Clothing,151.39,2,302.78,179.01
P0006,2023-04-15,South,Toys,77.33,18,1391.94,810.3
P0018,2023-09-27,North,Electronics,458.61,1,458.61,206.11
P0012,2023-09-29,West,Clothing,25.86,14,362.04,167.58
P0004,2023-10-15,East,Electronics,599.39,1,599.39,261.36
P0016,2023-03-29,East,Sports,295.39,19,5612.41,3104.28
P0016,2023-11-06,South,Electronics,864.92,6,5189.52,2971.51
P0007,2023-10-05,North,Toys,21.82,12,261.84,143.78
P0017,2023-04-12,East,Clothing,70.41,16,1126.56,560.95
P0007,2023-08-04,South,Clothing,198.44,4,793.76,406.9
P0005,2023-08-19,West,Furniture,148.85,3,446.55,206.54
P0010,2023-05-16,North,Electronics,212.9,15,3193.5,1793.85
P0011,2023-05-13,South,Toys,114.87,16,1837.92,1232.32
P0012,2023-10-25,South,Furniture,356.38,1,356.38,241.51
P0004,2023-01-03,South,Toys,126.91,2,253.82,171.68
P0007,2023-05-09,East,Clothing,178.89,5,894.45,363.71
P0020,2023-10-26,West,Sports,39.28,9,353.52,220.32
P0017,2023-03-25,East,Furniture,273.89,18,4930.02,2110.73
P0004,2023-06-30,East,Toys,35.65,2,71.3,32.15
P0020,2023-09-01,West,Toys,30.36,1,30.36,16.18
P0002,2023-07-16,West,Electronics,259.22,19,4925.18,2852.21
P0003,2023-06-17,South,Electronics,722.69,7,5058.83,3265.22
P0017,2023-04-05,South,Clothing,61.13,19,1161.47,533.98
P0006,2023-04-02,South,Toys,11.31,18,203.58,139.63
P0001,2023-04-06,West,Toys,36.76,7,257.32,138.52
P0005,2023-07-27,West,Clothing,167.31,13,2175.03,1476.02
P0004,2023-08-07,North,Toys,87.0,2,174.0,87.38
P0007,2023-05-11,East,Sports,194.37,17,3304.29,1480.12
P0001,2023-07-30,West,Electronics,808.52,17,13744.84,7102.78
P0001,2023-03-16,West,Electronics,665.55,10,6655.5,3789.09
P0003,2023-01-30,East,Electronics,914.04,3,2742.12,1823.74
P0007,2023-06-03,North,Electronics,109.74,9,987.66,569.57
P0009,2023-11-05,South,Electronics,593.35,9,5340.15,2941.74
P0006,2023-09-08,West,Toys,33.2,10,332.0,141.06
P0009,2023-09-12,West,Sports,217.88,19,4139.72,2561.06
P0020,2023-07-05,West,Electronics,415.97,17,7071.49,3399.17
P0012,2023-10-31,South,Clothing,92.01,9,828.09,512.04
P0017,2023-07-29,East,Electronics,558.18,15,8372.7,5151.99
P0018,2023-12-26,South,Sports,186.71,10,1867.1,896.99
P0017,2023-03-24,East,Toys,58.19,6,349.14,221.99
P0011,2023-05-20,North,Electronics,445.63,12,5347.56,2583.5
P0003,2023-12-14,South,Toys,81.33,3,243.99,147.25
P0003,2023-01-18,South,Sports,215.17,16,3442.72,2000.59
P0006,2023-07-29,North,Furniture,245.56,5,1227.8,679.82
P0001,2023-12-01,East,Toys,33.3,13,432.9,212.7
P0001,2023-07-14,North,Clothing,52.13,7,364.91,153.89
P0017,2023-10-07,North,Furniture,206.06,6,1236.36,558.01
P0014,2023-03-18,South,Sports,69.24,19,1315.56,788.07
P0003,2023-11-22,North,Toys,73.86,17,1255.62,690.7
P0007,2023-01-01,East,Electronics,199.8,4,799.2,402.69
P0010,2023-05-22,East,Electronics,995.76,4,3983.04,1726.3
P0005,2023-04-25,North,Clothing,111.59,16,1785.44,815.59
P0017,2023-09-09,East,Sports,94.35,17,1603.95,1026.39
P0011,2023-10-03,West,Sports,107.85,10,1078.5,527.39
P0009,2023-09-09,North,Clothing,129.95,5,649.75,344.69
P0007,2023-03-04,West,Clothing,104.97,1,104.97,51.41
P0003,2023-12-31,South,Sports,126.4,9,1137.6,496.35
P0015,2023-12-29,East,Electronics,460.78,7,3225.46,1903.75
P0002,2023-03-24,East,Toys,111.05,11,1221.55,775.34
P0012,2023-12-24,South,Furniture,486.75,9,4380.75,2616.42
P0006,2023-06-01,North,Electronics,710.66,8,5685.28,2925.5
P0016,2023-08-03,South,Sports,286.93,2,573.86,261.92
P0011,2023-10-13,East,Furniture,319.85,19,6077.15,3813.08
P0016,2023-04-13,South,Toys,110.23,14,1543.22,736.89
P0020,2023-04-23,South,Clothing,107.25,15,1608.75,956.94
P0014,2023-11-14,East,Clothing,49.82,9,448.38,202.84
P0012,2023-03-22,North,Toys,116.66,18,2099.88,968.92
P0017,2023-04-04,South,Sports,217.57,16,3481.12,1587.19
P0019,2023-09-06,North,Electronics,892.79,5,4463.95,1996.43
P0019,2023-05-16,East,Toys,108.39,5,541.95,276.3
P0018,2023-03-14,East,Electronics,391.03,1,391.03,210.37
P0020,2023-08-07,East,Sports,20.51,7,143.57,100.14
P0006,2023-03-12,South,Sports,219.6,14,3074.4,2114.02
P0013,2023-10-24,North,Electronics,589.16,12,7069.92,3908.85
P0004,2023-04-30,West,Clothing,31.93,18,574.74,250.6
P0016,2023-05-02,North,Electronics,622.12,6,3732.72,2079.02
P0015,2023-09-03,South,Clothing,34.85,4,139.4,84.59
P0009,2023-08-03,North,Furniture,436.77,7,3057.39,1779.21
P0013,2023-10-21,West,Electronics,560.17,8,4481.36,2196.7
P0002,2023-12-14,West,Furniture,463.14,8,3705.12,2118.92
P0013,2023-07-18,West,Electronics,120.78,13,1570.14,803.04
P0001,2023-05-13,East,Electronics,598.19,10,5981.9,2475.29
P0003,2023-12-30,East,Sports,198.26,14,2775.64,1694.98
P0017,2023-03-26,East,Toys,123.45,19,2345.55,1450.87
P0010,2023-04-08,West,Clothing,77.73,4,310.92,210.04
P0006,2023-09-16,East,Sports,100.28,8,802.24,388.43
P0005,2023-05-07,West,Clothing,81.35,13,1057.55,650.82
P0013,2023-01-10,South,Toys,112.98,10,1129.8,555.49
P0008,2023-11-16,West,Toys,67.58,3,202.74,119.13
P0020,2023-12-03,North,Sports,287.88,3,863.64,346.98
P0020,2023-05-01,North,Furniture,274.5,4,1098.0,460.0
P0002,2023-03-18,East,Sports,282.22,7,1975.54,877.02
P0017,2023-03-27,South,Furniture,197.93,9,1781.37,979.03
P0011,2023-04-03,South,Toys,102.71,2,205.42,117.17
P0012,2023-11-03,West,Sports,87.13,13,1132.69,579.28
P0012,2023-03-07,East,Toys,41.82,8,334.56,135.6
P0010,2023-06-01,North,Sports,146.9,13,1909.7,879.28
P0010,2023-02-21,North,Toys,123.3,13,1602.9,665.31
P0009,2023-09-11,North,Furniture,214.63,9,1931.67,1167.66
P0019,2023-04-10,East,Clothing,60.18,14,842.52,340.84
P0004,2023-08-01,West,Clothing,113.97,18,2051.46,906.22
P0013,2023-09-25,East,Furniture,257.97,2,515.94,257.43
P0011,2023-10-26,West,Toys,56.98,11,626.78,385.42
P0002,2023-06-30,North,Sports,149.31,19,2836.89,1930.65
P0019,2023-10-11,East,Furniture,357.21,5,1786.05,796.02
P0002,2023-03-29,West,Clothing,185.38,9,1668.42,718.94
P0015,2023-07-20,East,Sports,292.01,1,292.01,161.51
P0008,2023-08-20,North,Electronics,371.8,3,1115.4,645.06
P0002,2023-06-03,North,Toys,94.97,3,284.91,120.38
P0007,2023-03-29,West,Furniture,156.71,4,626.84,382.23
P0004,2023-09-03,East,Furniture,495.81,9,4462.29,3061.94
P0002,2023-04-05,North,Toys,71.21,15,1068.15,693.11
P0001,2023-12-26,West,Toys,84.21,10,842.1,459.71
P0001,2023-06-22,East,Electronics,272.29,15,4084.35,2009.62
P0010,2023-03-06,North,Sports,132.04,8,1056.32,514.39
P0006,2023-04-14,West,Electronics,321.45,19,6107.55,3810.38
P0008,2023-01-01,North,Toys,12.42,10,124.2,79.01
P0008,2023-04-18,North,Clothing,156.93,7,1098.51,529.74
P0013,2023-07-09,South,Toys,61.05,19,1159.95,634.13
P0016,2023-02-03,West,Electronics,964.14,15,14462.1,9394.65
P0011,2023-01-15,West,Furniture,61.07,9,549.63,362.21
P0013,2023-10-22,East,Clothing,189.45,3,568.35,230.18
P0005,2023-11-30,South,Clothing,47.62,4,190.48,123.71
P0017,2023-06-22,North,Toys,126.96,8,1015.68,692.68
P0003,2023-03-04,East,Electronics,898.74,5,4493.7,1815.24
P0016,2023-10-27,South,Toys,60.72,9,546.48,258.95
P0002,2023-12-31,North,Toys,78.24,15,1173.6,785.78
P0010,2023-09-12,South,Sports,210.39,10,2103.9,1219.27
P0006,2023-05-20,South,Electronics,808.08,6,4848.48,3310.35
P0005,2023-01-17,West,Toys,76.07,5,380.35,152.15
P0015,2023-10-20,West,Electronics,542.18,16,8674.88,4384.86
P0019,2023-06-23,West,Toys,133.1,16,2129.6,1231.44
P0016,2023-03-02,South,Sports,178.6,13,2321.8,1259.21
P0010,2023-01-03,South,Electronics,795.49,13,10341.37,6318.7
P0013,2023-10-17,West,Clothing,81.52,13,1059.76,443.06
P0017,2023-06-24,West,Electronics,661.81,2,1323.62,649.68
P0008,2023-11-13,North,Toys,121.53,15,1822.95,782.44
P0006,2023-01-27,South,Electronics,132.46,12,1589.52,889.98
P0016,2023-03-06,North,Furniture,444.81,12,5337.72,3319.42
P0001,2023-11-11,West,Sports,174.54,11,1919.94,1285.49
P0011,2023-12-06,North,Clothing,172.29,12,2067.48,1119.64
